date,stream,swe_mm_we,snow_density_kg_m3
2020-03-18,final,82.018196,235.0566
2020-03-19,final,84.798331,224.5091
2020-03-20,final,93.891759,216.6028
2020-03-21,final,94.195333,216.8361
2020-03-22,final,94.351983,216.0349
2020-03-23,final,93.478972,216.9264
2020-03-24,final,93.394203,213.8187
2020-03-25,final,91.826395,215.3552
2020-03-26,final,90.375253,215.7559
2020-03-27,final,89.819332,214.3131
2020-03-28,final,93.768303,213.8949
2020-03-29,final,93.300013,208.9746
2020-03-30,final,93.195525,209.9108
2020-03-31,final,92.757680,208.3326
2020-04-01,final,91.105754,208.4826
2020-04-02,final,89.802240,208.5801
2020-04-03,final,92.155050,204.5073
2020-04-04,final,91.875598,208.3272
2020-04-05,final,90.977808,206.8907
2020-04-06,final,89.379122,206.6646
2020-04-07,final,87.622531,205.4722
2020-04-08,final,85.917623,203.3639
2020-04-09,final,84.109847,202.7505
2020-04-10,final,81.861028,205.4873
2020-04-11,final,79.905167,207.5829
2020-04-12,final,80.287272,218.7607
2020-04-13,final,81.610822,211.3227
2020-04-14,final,83.084747,209.7556
2020-04-15,final,82.799880,210.6796
2020-04-16,final,86.021708,206.7815
2020-04-17,final,88.606016,204.4185
2020-04-18,final,87.614989,203.7765
2020-04-19,final,86.902690,204.5302
2020-04-20,final,85.794445,201.5505
2020-04-21,final,84.540681,202.0624
2020-04-22,final,83.705970,198.3434
2020-04-23,final,82.104018,195.6010
2020-04-24,final,81.890371,196.1021
2020-04-25,final,81.051149,195.8205
2020-04-26,final,79.718580,197.2299
2020-04-27,final,77.271336,198.9830
2020-04-28,final,73.221251,198.5400
2020-04-29,final,69.824255,199.8293
2020-04-30,final,65.642099,200.6787
2020-05-01,final,60.294996,198.6622
2020-05-02,final,55.013578,197.5494
2020-05-03,final,50.737746,199.0372
2020-05-04,final,47.157207,198.0968
2020-05-05,final,45.411497,193.3789
2020-05-06,final,44.020930,193.0617
2020-05-07,final,41.648971,191.3941
2020-05-08,final,40.409327,201.3639
2020-05-09,final,39.255892,192.2904
2020-05-10,final,38.076406,194.8317
2020-05-11,final,36.232180,191.2334
2020-05-12,final,34.846151,186.5821
2020-05-13,final,32.013282,184.0375
2020-05-14,final,30.399051,175.3522
2020-05-15,final,28.694631,175.1508
2020-05-16,final,26.920321,174.0514
2020-05-17,final,25.243032,173.7931
2020-05-18,final,22.365653,170.9454
2020-05-19,final,19.626915,166.7186
2020-05-20,final,17.199794,160.7961
2020-05-21,final,15.762435,159.6137
2020-05-22,final,15.171901,157.0983
2020-05-23,final,14.112016,155.9823
2020-05-24,final,13.225828,153.0236
2020-05-25,final,14.412616,150.7768
2020-05-26,final,13.700926,150.8083
2020-05-27,final,12.361438,146.8551
2020-05-28,final,10.622239,143.2457
2020-05-29,final,8.847007,137.8796
2020-05-30,final,6.960912,133.9639
2020-05-31,final,5.313873,128.5147
2020-06-01,final,3.987425,126.8963
2020-06-02,final,3.037351,126.9526
2020-06-03,final,2.336069,122.6513
2020-06-04,final,1.834197,120.0868
2020-06-05,final,1.451476,115.9307
2020-06-06,final,1.126734,111.0928
2020-06-07,final,0.867083,111.0928
2020-06-08,final,0.680117,110.5179
2020-06-09,final,2.776663,131.7416
2020-06-10,final,2.123253,127.7729
2020-06-11,final,1.132387,122.0746
2020-06-12,final,0.585070,116.5804
2020-06-13,final,0.304144,105.4473
2020-06-14,final,0.201581,104.0819
2020-06-15,final,0.100444,103.2943
2020-06-16,final,0.051867,103.1773
2020-06-17,final,0.025698,102.9182
2020-06-18,final,0.012211,101.6135
2020-06-19,final,0.170308,101.3995
2020-06-20,final,0.123958,101.7851
2020-06-21,final,0.045117,101.7919
2020-06-22,final,0.011806,101.2951
2020-06-23,final,0.000842,100.2794
2020-06-24,final,0.000000,100.0000
2020-06-25,final,0.000000,100.0000
2020-06-26,final,0.000000,100.0000
2020-06-27,final,0.000000,100.0000
2020-06-28,final,0.000000,100.0000
2020-06-29,final,0.000000,100.0000
2020-06-30,final,0.010414,100.9009
2020-07-01,final,0.006299,101.0992
2020-07-02,final,0.000418,100.2737
2020-07-03,final,0.000000,100.0000
2020-07-04,final,0.000000,100.0000
2020-07-05,final,0.000000,100.0000
2020-07-06,final,0.000000,100.0000
2020-07-07,final,0.000000,100.0000
2020-07-08,final,0.000000,100.0000
2020-07-09,final,0.000000,100.0000
2020-07-10,final,0.000000,100.0000
2020-07-11,final,0.000000,100.0000
2020-07-12,final,0.000000,100.0000
2020-07-13,final,0.000000,100.0000
2020-07-14,final,0.000000,100.0000
2020-07-15,final,0.000000,100.0000
2020-07-16,final,0.000000,100.0000
2020-07-17,final,0.000000,100.0000
2020-07-18,final,0.000000,100.0000
2020-07-19,final,0.000000,100.0000
2020-07-20,final,0.000000,100.0000
2020-07-21,final,0.000000,100.0000
2020-07-22,final,0.000000,100.0000
2020-07-23,final,0.000000,100.0000
2020-07-24,final,0.000000,100.0000
2020-07-25,final,0.000000,100.0000
2020-07-26,final,0.000000,100.0000
2020-07-27,final,0.000000,100.0000
2020-07-28,final,0.000000,100.0000
2020-07-29,final,0.000000,100.0000
2020-07-30,final,0.000000,100.0000
2020-07-31,final,0.000000,100.0000
2020-08-01,final,0.000000,100.0000
2020-08-02,final,0.000000,100.0000
2020-08-03,final,0.000000,100.0000
2020-08-04,final,0.000000,100.0000
2020-08-05,final,0.000000,100.0000
2020-08-06,final,0.000000,100.0000
2020-08-07,final,0.000000,100.0000
2020-08-08,final,0.000000,100.0000
2020-08-09,final,0.000000,100.0000
2020-08-10,final,0.000000,100.0000
2020-08-11,final,0.000000,100.0000
2020-08-12,final,0.000000,100.0000
2020-08-13,final,0.000000,100.0000
2020-08-14,final,0.000000,100.0000
2020-08-15,final,0.000000,100.0000
2020-08-16,final,0.000000,100.0000
2020-08-17,final,0.000000,100.0000
2020-08-18,final,0.000000,100.0000
2020-08-19,final,0.000000,100.0000
2020-08-20,final,0.000000,100.0000
2020-08-21,final,0.000000,100.0000
2020-08-22,final,0.000000,100.0000
2020-08-23,final,0.000000,100.0000
2020-08-24,final,0.000000,100.0000
2020-08-25,final,0.000000,100.0000
2020-08-26,final,0.000000,100.0000
2020-08-27,final,0.000000,100.0000
2020-08-28,final,0.000000,100.0000
2020-08-29,final,0.000000,100.0000
2020-08-30,final,0.000000,100.0000
2020-08-31,final,0.000000,100.0000
2020-09-01,final,0.040264,101.4189
2020-09-02,final,0.015256,101.2161
2020-09-03,final,0.003804,100.7195
2020-09-04,final,0.000000,100.0000
2020-09-05,final,0.000000,100.0000
2020-09-06,final,0.000000,100.0000
2020-09-07,final,0.000000,100.0000
2020-09-08,final,0.801321,119.4157
2020-09-09,final,12.113039,147.5099
2020-09-10,final,13.300407,152.5025
2020-09-11,final,10.849811,152.4139
2020-09-12,final,6.498242,153.0755
2020-09-13,final,3.109192,142.9820
2020-09-14,final,1.231008,130.2773
2020-09-15,final,0.438656,121.7676
2020-09-16,final,0.144260,113.2976
2020-09-17,final,0.043845,106.4481
2020-09-18,final,0.007765,102.0914
2020-09-19,final,0.001298,100.2994
2020-09-20,final,0.000000,100.0000
2020-09-21,final,0.000000,100.0000
2020-09-22,final,0.000000,100.0000
2020-09-23,final,0.000000,100.0000
2020-09-24,final,0.000000,100.0000
2020-09-25,final,0.000000,100.0000
2020-09-26,final,0.000000,100.0000
2020-09-27,final,0.000000,100.0000
2020-09-28,final,0.098306,106.8811
2020-09-29,final,0.089371,103.8622
2020-09-30,final,0.037280,102.8352
