date,stream,swe_mm_we,snow_density_kg_m3
2012-12-13,final,9.670317,149.5774
2012-12-14,final,9.718227,151.0346
2012-12-15,final,14.150848,149.0809
2012-12-16,final,17.221281,148.5673
2012-12-17,final,18.146233,149.5438
2012-12-18,final,19.551775,149.9600
2012-12-19,final,25.437938,145.1405
2012-12-20,final,28.806133,146.4133
2012-12-21,final,28.599599,148.6103
2012-12-22,final,28.388903,150.8369
2012-12-23,final,28.157289,152.0245
2012-12-24,final,28.212994,152.4511
2012-12-25,final,33.203781,148.1930
2012-12-26,final,33.321745,151.7526
2012-12-27,final,35.185626,150.0478
2012-12-28,final,36.415876,150.1455
2012-12-29,final,36.492458,150.8324
2012-12-30,final,36.328138,151.8841
2012-12-31,final,37.786038,148.2585
2013-01-01,final,39.737635,147.6700
2013-01-02,final,39.903064,149.5720
2013-01-03,final,39.855864,150.7309
2013-01-04,final,39.764408,151.3980
2013-01-05,final,39.609625,152.5982
2013-01-06,final,39.466209,154.1500
2013-01-07,final,39.193623,155.4066
2013-01-08,final,38.924463,158.4404
2013-01-09,final,38.551883,158.8306
2013-01-10,final,38.185004,160.9675
2013-01-11,final,39.907575,160.1430
2013-01-12,final,42.287853,155.9059
2013-01-13,final,42.557451,153.7323
2013-01-14,final,42.992314,152.3595
2013-01-15,final,43.126498,152.5831
2013-01-16,final,43.131627,153.4768
2013-01-17,final,42.857551,155.0286
2013-01-18,final,42.596152,156.9714
2013-01-19,final,42.237985,158.6263
2013-01-20,final,41.894168,160.1945
2013-01-21,final,41.624706,161.6264
2013-01-22,final,41.263467,163.2772
2013-01-23,final,40.803868,164.8118
2013-01-24,final,40.237042,167.2819
2013-01-25,final,39.734805,169.6978
2013-01-26,final,39.047021,173.0144
2013-01-27,final,45.192949,168.8327
2013-01-28,final,46.497978,170.2726
2013-01-29,final,52.152626,167.3092
2013-01-30,final,53.453806,165.6100
2013-01-31,final,55.193388,164.6717
2013-02-01,final,55.121549,166.9333
2013-02-02,final,55.100201,169.2180
2013-02-03,final,54.714612,170.8734
2013-02-04,final,54.425077,173.0892
2013-02-05,final,53.969540,175.2187
2013-02-06,final,53.419825,177.8533
2013-02-07,final,54.238378,179.6125
2013-02-08,final,53.897878,180.0452
2013-02-09,final,55.027940,178.3704
2013-02-10,final,58.930492,173.1984
2013-02-11,final,61.330378,165.0610
2013-02-12,final,62.387375,165.3499
2013-02-13,final,62.246465,167.3498
2013-02-14,final,62.143321,169.0755
2013-02-15,final,63.075906,168.6385
2013-02-16,final,63.046552,170.6851
2013-02-17,final,62.462446,172.9341
2013-02-18,final,62.613809,175.6090
2013-02-19,final,62.433969,175.2738
2013-02-20,final,62.012416,177.2036
2013-02-21,final,65.631862,174.5526
2013-02-22,final,67.174241,175.1723
2013-02-23,final,68.053882,175.3672
2013-02-24,final,70.365646,171.3678
2013-02-25,final,73.368350,172.4071
2013-02-26,final,73.316346,173.0442
2013-02-27,final,75.647596,172.4771
2013-02-28,final,75.340419,173.6874
2013-03-01,final,75.226683,175.2213
2013-03-02,final,74.806521,178.1881
2013-03-03,final,73.425571,182.6459
2013-03-04,final,73.901920,185.9625
2013-03-05,final,75.252887,189.5647
2013-03-06,final,74.600696,189.2230
2013-03-07,final,73.042781,193.3290
2013-03-08,final,70.995639,197.0836
2013-03-09,final,72.624434,197.3662
2013-03-10,final,79.368146,194.2042
2013-03-11,final,78.651017,195.4356
2013-03-12,final,78.355222,197.6710
2013-03-13,final,76.872203,200.9531
2013-03-14,final,73.857442,205.0744
2013-03-15,final,70.130448,209.6037
2013-03-16,final,65.951016,211.3613
2013-03-17,final,64.076015,211.5490
2013-03-18,final,64.317033,208.5092
2013-03-19,final,64.079361,208.8024
2013-03-20,final,63.151238,207.6617
2013-03-21,final,62.936091,207.0070
2013-03-22,final,64.099948,203.9444
2013-03-23,final,66.595633,202.3019
2013-03-24,final,69.805396,194.1977
2013-03-25,final,69.775603,196.0873
2013-03-26,final,69.335129,198.3510
2013-03-27,final,68.329189,199.9898
2013-03-28,final,65.937195,202.5184
2013-03-29,final,63.251627,204.9038
2013-03-30,final,60.695241,206.1619
2013-03-31,final,58.734150,201.9371
2013-04-01,final,56.659988,201.2932
2013-04-02,final,55.439074,207.0602
2013-04-03,final,56.522698,205.9977
2013-04-04,final,55.407202,202.9423
2013-04-05,final,53.371634,202.1619
2013-04-06,final,51.498932,199.4670
2013-04-07,final,50.684560,197.0728
2013-04-08,final,49.899957,195.6637
2013-04-09,final,52.635345,208.2946
2013-04-10,final,59.043639,190.1988
2013-04-11,final,59.092820,192.0385
2013-04-12,final,58.175625,193.8818
2013-04-13,final,56.549095,194.4665
2013-04-14,final,58.614006,187.8310
2013-04-15,final,59.977492,183.2359
2013-04-16,final,64.590405,180.4267
2013-04-17,final,67.230348,180.8224
2013-04-18,final,73.133370,179.6067
2013-04-19,final,72.706552,181.5366
2013-04-20,final,72.078471,183.5155
2013-04-21,final,71.705811,184.6675
2013-04-22,final,69.622530,185.9787
2013-04-23,final,71.273169,182.0021
2013-04-24,final,71.976211,182.3327
2013-04-25,final,70.593802,182.3948
2013-04-26,final,68.730108,183.7355
2013-04-27,final,66.942746,182.7047
2013-04-28,final,64.696768,176.9596
2013-04-29,final,61.503654,174.1797
2013-04-30,final,57.731733,174.5164
2013-05-01,final,57.337845,185.1537
2013-05-02,final,60.882260,190.2740
2013-05-03,final,60.213721,190.2877
2013-05-04,final,58.529050,190.2726
2013-05-05,final,56.697839,190.8130
2013-05-06,final,54.860862,188.5431
2013-05-07,final,53.899332,183.7418
2013-05-08,final,51.795567,181.8057
2013-05-09,final,53.121328,178.5804
2013-05-10,final,52.199801,178.9360
2013-05-11,final,50.523817,179.9287
2013-05-12,final,48.436775,178.4462
2013-05-13,final,45.526341,175.2557
2013-05-14,final,41.554236,173.6359
2013-05-15,final,37.774406,172.6758
2013-05-16,final,33.968685,170.7658
2013-05-17,final,30.781128,166.1343
2013-05-18,final,28.008985,164.1729
2013-05-19,final,26.681645,166.5101
2013-05-20,final,26.361669,167.7160
2013-05-21,final,26.125429,167.4713
2013-05-22,final,24.797028,167.8428
2013-05-23,final,22.546487,166.6006
2013-05-24,final,19.954752,161.7816
2013-05-25,final,17.835554,160.9706
2013-05-26,final,15.981645,160.9757
2013-05-27,final,14.239234,161.0486
2013-05-28,final,12.988822,157.4873
2013-05-29,final,12.093807,154.4185
2013-05-30,final,11.681547,150.4069
2013-05-31,final,11.391328,147.9790
2013-06-01,final,11.051296,146.9315
2013-06-02,final,10.419602,145.8254
2013-06-03,final,9.298295,141.6119
2013-06-04,final,8.099996,137.6452
2013-06-05,final,7.031670,131.8828
2013-06-06,final,6.036190,130.3310
2013-06-07,final,5.194746,128.6521
2013-06-08,final,4.386773,126.5683
2013-06-09,final,3.587984,124.4377
2013-06-10,final,2.849243,122.0702
2013-06-11,final,2.225669,119.3165
2013-06-12,final,1.801273,117.4077
2013-06-13,final,1.414953,113.9899
2013-06-14,final,1.077058,111.9863
2013-06-15,final,0.824073,109.9019
2013-06-16,final,0.630303,108.2004
2013-06-17,final,0.444969,106.4034
2013-06-18,final,0.289696,105.3729
2013-06-19,final,0.174143,105.3729
2013-06-20,final,0.096557,103.9751
2013-06-21,final,0.055654,103.9751
2013-06-22,final,0.032887,103.9751
2013-06-23,final,0.018127,103.9751
2013-06-24,final,0.009264,101.8548
2013-06-25,final,0.003792,101.8548
2013-06-26,final,0.000000,100.0000
2013-06-27,final,0.000000,100.0000
2013-06-28,final,0.000000,100.0000
2013-06-29,final,0.000000,100.0000
2013-06-30,final,0.000000,100.0000
2013-07-01,final,0.000000,100.0000
2013-07-02,final,0.000000,100.0000
2013-07-03,final,0.000000,100.0000
2013-07-04,final,0.000000,100.0000
2013-07-05,final,0.000000,100.0000
2013-07-06,final,0.000000,100.0000
2013-07-07,final,0.000000,100.0000
2013-07-08,final,0.000000,100.0000
2013-07-09,final,0.000000,100.0000
2013-07-10,final,0.000000,100.0000
2013-07-11,final,0.000000,100.0000
2013-07-12,final,0.000000,100.0000
2013-07-13,final,0.000000,100.0000
2013-07-14,final,0.000000,100.0000
2013-07-15,final,0.000000,100.0000
2013-07-16,final,0.000000,100.0000
2013-07-17,final,0.000000,100.0000
2013-07-18,final,0.000000,100.0000
2013-07-19,final,0.000000,100.0000
2013-07-20,final,0.000000,100.0000
2013-07-21,final,0.000000,100.0000
2013-07-22,final,0.000000,100.0000
2013-07-23,final,0.000000,100.0000
2013-07-24,final,0.000000,100.0000
2013-07-25,final,0.000000,100.0000
2013-07-26,final,0.000000,100.0000
2013-07-27,final,0.000000,100.0000
2013-07-28,final,0.000000,100.0000
2013-07-29,final,0.000000,100.0000
2013-07-30,final,0.000000,100.0000
2013-07-31,final,0.000000,100.0000
2013-08-01,final,0.000000,100.0000
2013-08-02,final,0.000000,100.0000
2013-08-03,final,0.000000,100.0000
2013-08-04,final,0.000000,100.0000
2013-08-05,final,0.000000,100.0000
2013-08-06,final,0.000000,100.0000
2013-08-07,final,0.000000,100.0000
2013-08-08,final,0.000000,100.0000
2013-08-09,final,0.000422,100.1713
2013-08-10,final,0.000000,100.0000
2013-08-11,final,0.000000,100.0000
2013-08-12,final,0.000000,100.0000
2013-08-13,final,0.000000,100.0000
2013-08-14,final,0.000000,100.0000
2013-08-15,final,0.000000,100.0000
2013-08-16,final,0.000000,100.0000
2013-08-17,final,0.000000,100.0000
2013-08-18,final,0.000000,100.0000
2013-08-19,final,0.000000,100.0000
2013-08-20,final,0.000000,100.0000
2013-08-21,final,0.000000,100.0000
2013-08-22,final,0.000000,100.0000
2013-08-23,final,0.000000,100.0000
2013-08-24,final,0.000000,100.0000
2013-08-25,final,0.000000,100.0000
2013-08-26,final,0.000000,100.0000
2013-08-27,final,0.000000,100.0000
2013-08-28,final,0.000000,100.0000
2013-08-29,final,0.000000,100.0000
2013-08-30,final,0.000000,100.0000
2013-08-31,final,0.000000,100.0000
2013-09-01,final,0.000000,100.0000
2013-09-02,final,0.000000,100.0000
2013-09-03,final,0.000000,100.0000
2013-09-04,final,0.000000,100.0000
2013-09-05,final,0.000000,100.0000
2013-09-06,final,0.000000,100.0000
2013-09-07,final,0.000000,100.0000
2013-09-08,final,0.000000,100.0000
2013-09-09,final,0.000000,100.0000
2013-09-10,final,0.000000,100.0000
2013-09-11,final,0.000000,100.0000
2013-09-12,final,0.000000,100.0000
2013-09-13,final,0.000000,100.0000
2013-09-14,final,0.000000,100.0000
2013-09-15,final,0.002597,100.5765
2013-09-16,final,0.000000,100.0000
2013-09-17,final,0.000000,100.0000
2013-09-18,final,0.000000,100.0000
2013-09-19,final,0.003879,100.4679
2013-09-20,final,0.000431,100.4610
2013-09-21,final,0.000000,100.0000
2013-09-22,final,0.000000,100.0000
2013-09-23,final,0.878057,115.8787
2013-09-24,final,0.734892,113.3124
2013-09-25,final,0.394875,111.0329
2013-09-26,final,0.179911,108.7204
2013-09-27,final,0.223443,109.3374
2013-09-28,final,1.525809,123.2446
2013-09-29,final,1.173717,121.7608
2013-09-30,final,0.705966,119.6110
