date,stream,swe_mm_we,snow_density_kg_m3
2011-12-09,final,29.693513,156.8460
2011-12-10,final,29.594825,157.5777
2011-12-11,final,29.504637,158.6538
2011-12-12,final,29.359586,159.8197
2011-12-13,final,31.522109,158.3622
2011-12-14,final,34.436329,157.4901
2011-12-15,final,35.031314,158.5307
2011-12-16,final,34.951170,159.4074
2011-12-17,final,34.856716,160.5712
2011-12-18,final,34.590828,162.6083
2011-12-19,final,34.067743,165.6834
2011-12-20,final,37.189562,162.6972
2011-12-21,final,37.148846,164.4849
2011-12-22,final,40.739057,157.7225
2011-12-23,final,43.258618,156.2522
2011-12-24,final,43.119855,158.6457
2011-12-25,final,42.947619,159.5891
2011-12-26,final,42.788212,161.1838
2011-12-27,final,42.550910,163.3021
2011-12-28,final,42.278828,164.9201
2011-12-29,final,41.850557,167.8898
2011-12-30,final,40.781848,172.9620
2011-12-31,final,39.908401,177.1352
2012-01-01,final,39.826582,179.0195
2012-01-02,final,39.543703,180.0747
2012-01-03,final,39.014688,182.8210
2012-01-04,final,38.262854,185.5532
2012-01-05,final,37.601363,188.0537
2012-01-06,final,36.570628,189.9975
2012-01-07,final,35.955518,192.3884
2012-01-08,final,38.461963,183.8598
2012-01-09,final,38.433654,182.5956
2012-01-10,final,38.114601,184.0960
2012-01-11,final,37.891255,187.9289
2012-01-12,final,38.632800,181.9113
2012-01-13,final,38.420753,182.3939
2012-01-14,final,38.066261,183.3780
2012-01-15,final,37.506406,185.1614
2012-01-16,final,37.748833,183.4011
2012-01-17,final,41.951964,177.4273
2012-01-18,final,41.798984,176.5897
2012-01-19,final,41.629008,177.9887
2012-01-20,final,40.693170,182.2571
2012-01-21,final,40.233233,184.0628
2012-01-22,final,47.241151,178.6839
2012-01-23,final,47.496546,180.8022
2012-01-24,final,49.041434,178.8945
2012-01-25,final,49.520376,177.9142
2012-01-26,final,49.183872,178.5734
2012-01-27,final,50.833613,178.2262
2012-01-28,final,51.133483,178.8215
2012-01-29,final,50.868146,178.1942
2012-01-30,final,50.493628,179.9764
2012-01-31,final,50.057371,182.0600
2012-02-01,final,49.799078,183.5475
2012-02-02,final,49.778358,183.4067
2012-02-03,final,53.963962,179.6063
2012-02-04,final,56.097694,179.0868
2012-02-05,final,56.070893,179.4148
2012-02-06,final,57.083106,177.2514
2012-02-07,final,58.335530,175.8686
2012-02-08,final,58.175905,176.0376
2012-02-09,final,58.787268,176.6136
2012-02-10,final,58.904462,179.3152
2012-02-11,final,60.087987,177.6112
2012-02-12,final,59.858837,180.6593
2012-02-13,final,63.425364,177.2145
2012-02-14,final,64.431437,177.7491
2012-02-15,final,65.185509,179.1218
2012-02-16,final,65.110425,180.0387
2012-02-17,final,64.781691,182.2406
2012-02-18,final,64.557650,185.6487
2012-02-19,final,64.180745,185.2805
2012-02-20,final,68.724722,181.3469
2012-02-21,final,68.894103,179.8208
2012-02-22,final,69.366465,180.9626
2012-02-23,final,69.184965,185.8448
2012-02-24,final,70.294849,185.7089
2012-02-25,final,69.924864,187.2116
2012-02-26,final,68.834724,189.7247
2012-02-27,final,68.358608,190.9834
2012-02-28,final,71.659775,188.4661
2012-02-29,final,75.318293,185.0351
2012-03-01,final,75.500845,185.0540
2012-03-02,final,78.943104,179.9369
2012-03-03,final,80.302515,176.9252
2012-03-04,final,80.097055,179.0531
2012-03-05,final,79.197908,182.4737
2012-03-06,final,78.051543,185.6948
2012-03-07,final,76.482654,190.0429
2012-03-08,final,77.131811,189.6547
2012-03-09,final,76.948695,190.1027
2012-03-10,final,76.287420,192.1657
2012-03-11,final,75.666667,193.5241
2012-03-12,final,74.504775,196.8808
2012-03-13,final,72.624770,198.3360
2012-03-14,final,70.364152,199.2241
2012-03-15,final,68.062586,199.0808
2012-03-16,final,65.299814,200.9715
2012-03-17,final,62.110582,203.7157
2012-03-18,final,59.286504,206.6694
2012-03-19,final,61.365753,206.2365
2012-03-20,final,62.382969,208.7486
2012-03-21,final,62.051549,201.2443
2012-03-22,final,60.889452,203.4634
2012-03-23,final,58.923141,205.6059
2012-03-24,final,56.103973,205.1077
2012-03-25,final,53.279141,199.5618
2012-03-26,final,49.776677,198.0111
2012-03-27,final,48.204832,198.1803
2012-03-28,final,46.921223,196.7603
2012-03-29,final,45.120904,198.1433
2012-03-30,final,43.726497,196.7593
2012-03-31,final,41.665891,197.4413
2012-04-01,final,38.266972,197.0066
2012-04-02,final,36.571631,207.0364
2012-04-03,final,41.783097,215.9588
2012-04-04,final,43.750337,214.3925
2012-04-05,final,40.613195,214.2815
2012-04-06,final,37.168834,212.3434
2012-04-07,final,35.427085,207.8767
2012-04-08,final,34.466295,201.2084
2012-04-09,final,33.062286,196.2841
2012-04-10,final,31.204504,193.0639
2012-04-11,final,28.967931,190.2435
2012-04-12,final,26.603331,192.3152
2012-04-13,final,27.429778,181.6007
2012-04-14,final,27.620486,183.6351
2012-04-15,final,30.800197,187.8825
2012-04-16,final,32.504826,182.4418
2012-04-17,final,31.869403,180.0903
2012-04-18,final,30.451095,178.1036
2012-04-19,final,29.951663,168.5027
2012-04-20,final,29.499236,162.9717
2012-04-21,final,28.142715,159.8816
2012-04-22,final,26.197597,158.0633
2012-04-23,final,24.093358,155.2668
2012-04-24,final,21.769422,153.5865
2012-04-25,final,19.601714,154.5971
2012-04-26,final,17.769790,154.4373
2012-04-27,final,17.077493,152.9915
2012-04-28,final,16.798116,155.2799
2012-04-29,final,16.537515,150.4769
2012-04-30,final,16.235146,150.4215
2012-05-01,final,15.547642,150.0805
2012-05-02,final,14.630712,147.2142
2012-05-03,final,13.426396,146.0869
2012-05-04,final,12.002511,145.5730
2012-05-05,final,10.569188,144.9306
2012-05-06,final,9.440842,144.8856
2012-05-07,final,9.898308,151.3502
2012-05-08,final,11.652404,150.2339
2012-05-09,final,10.268421,149.1929
2012-05-10,final,8.626278,147.3380
2012-05-11,final,7.293601,145.1333
2012-05-12,final,7.368695,142.7182
2012-05-13,final,7.027179,141.9219
2012-05-14,final,6.630562,140.3779
2012-05-15,final,5.515053,137.5094
2012-05-16,final,4.536091,135.4615
2012-05-17,final,3.824992,130.8207
2012-05-18,final,3.259200,125.2792
2012-05-19,final,2.961650,123.6786
2012-05-20,final,2.841820,125.6443
2012-05-21,final,2.410878,123.1851
2012-05-22,final,1.947909,120.1880
2012-05-23,final,1.534521,114.7932
2012-05-24,final,1.764797,120.4083
2012-05-25,final,1.720195,117.5913
2012-05-26,final,1.159669,113.4987
2012-05-27,final,0.859556,111.1015
2012-05-28,final,0.848998,111.9528
2012-05-29,final,0.759540,110.6004
2012-05-30,final,0.607382,109.1872
2012-05-31,final,0.461437,108.2448
2012-06-01,final,0.309886,105.5895
2012-06-02,final,0.178769,105.5896
2012-06-03,final,0.105157,105.5896
2012-06-04,final,0.059184,105.5896
2012-06-05,final,0.033227,105.5896
2012-06-06,final,0.014516,103.6518
2012-06-07,final,0.008541,103.6518
2012-06-08,final,0.003017,101.7970
2012-06-09,final,0.000000,100.0000
2012-06-10,final,0.000000,100.0000
2012-06-11,final,0.000000,100.0000
2012-06-12,final,0.000000,100.0000
2012-06-13,final,0.000000,100.0000
2012-06-14,final,0.000000,100.0000
2012-06-15,final,0.000000,100.0000
2012-06-16,final,0.000000,100.0000
2012-06-17,final,0.000000,100.0000
2012-06-18,final,0.000000,100.0000
2012-06-19,final,0.000000,100.0000
2012-06-20,final,0.000000,100.0000
2012-06-21,final,0.000000,100.0000
2012-06-22,final,0.000000,100.0000
2012-06-23,final,0.000000,100.0000
2012-06-24,final,0.000000,100.0000
2012-06-25,final,0.000000,100.0000
2012-06-26,final,0.000000,100.0000
2012-06-27,final,0.000000,100.0000
2012-06-28,final,0.000000,100.0000
2012-06-29,final,0.000000,100.0000
2012-06-30,final,0.000000,100.0000
2012-07-01,final,0.000000,100.0000
2012-07-02,final,0.000000,100.0000
2012-07-03,final,0.000000,100.0000
2012-07-04,final,0.000000,100.0000
2012-07-05,final,0.000000,100.0000
2012-07-06,final,0.000000,100.0000
2012-07-07,final,0.000000,100.0000
2012-07-08,final,0.000000,100.0000
2012-07-09,final,0.000000,100.0000
2012-07-10,final,0.000000,100.0000
2012-07-11,final,0.000000,100.0000
2012-07-12,final,0.000000,100.0000
2012-07-13,final,0.000000,100.0000
2012-07-14,final,0.000000,100.0000
2012-07-15,final,0.000000,100.0000
2012-07-16,final,0.000000,100.0000
2012-07-17,final,0.000000,100.0000
2012-07-18,final,0.000000,100.0000
2012-07-19,final,0.000000,100.0000
2012-07-20,final,0.000000,100.0000
2012-07-21,final,0.000000,100.0000
2012-07-22,final,0.000000,100.0000
2012-07-23,final,0.000000,100.0000
2012-07-24,final,0.000000,100.0000
2012-07-25,final,0.000000,100.0000
2012-07-26,final,0.000000,100.0000
2012-07-27,final,0.000000,100.0000
2012-07-28,final,0.000000,100.0000
2012-07-29,final,0.000000,100.0000
2012-07-30,final,0.000000,100.0000
2012-07-31,final,0.000000,100.0000
2012-08-01,final,0.000000,100.0000
2012-08-02,final,0.000000,100.0000
2012-08-03,final,0.000000,100.0000
2012-08-04,final,0.000000,100.0000
2012-08-05,final,0.000000,100.0000
2012-08-06,final,0.000000,100.0000
2012-08-07,final,0.000000,100.0000
2012-08-08,final,0.000000,100.0000
2012-08-09,final,0.000000,100.0000
2012-08-10,final,0.000000,100.0000
2012-08-11,final,0.000000,100.0000
2012-08-12,final,0.000000,100.0000
2012-08-13,final,0.000000,100.0000
2012-08-14,final,0.000000,100.0000
2012-08-15,final,0.000000,100.0000
2012-08-16,final,0.000000,100.0000
2012-08-17,final,0.000000,100.0000
2012-08-18,final,0.000000,100.0000
2012-08-19,final,0.000000,100.0000
2012-08-20,final,0.000000,100.0000
2012-08-21,final,0.000000,100.0000
2012-08-22,final,0.000000,100.0000
2012-08-23,final,0.000000,100.0000
2012-08-24,final,0.000000,100.0000
2012-08-25,final,0.000000,100.0000
2012-08-26,final,0.000000,100.0000
2012-08-27,final,0.000000,100.0000
2012-08-28,final,0.000000,100.0000
2012-08-29,final,0.000000,100.0000
2012-08-30,final,0.000000,100.0000
2012-08-31,final,0.000000,100.0000
2012-09-01,final,0.000000,100.0000
2012-09-02,final,0.000000,100.0000
2012-09-03,final,0.000000,100.0000
2012-09-04,final,0.000000,100.0000
2012-09-05,final,0.000000,100.0000
2012-09-06,final,0.000000,100.0000
2012-09-07,final,0.000000,100.0010
2012-09-08,final,0.000000,100.0391
2012-09-09,final,0.000000,100.0000
2012-09-10,final,0.000000,100.0000
2012-09-11,final,0.000000,100.0000
2012-09-12,final,0.000000,100.0000
2012-09-13,final,0.002115,100.4129
2012-09-14,final,0.000422,100.3042
2012-09-15,final,0.000000,100.0000
2012-09-16,final,0.000000,100.0000
2012-09-17,final,0.000000,100.6184
2012-09-18,final,0.000000,100.0000
2012-09-19,final,0.000000,100.0000
2012-09-20,final,0.000000,100.0000
2012-09-21,final,0.000000,100.0000
2012-09-22,final,0.000000,100.0000
2012-09-23,final,0.000000,100.0000
2012-09-24,final,0.000845,100.7637
2012-09-25,final,0.013781,101.1360
2012-09-26,final,0.096301,103.9879
2012-09-27,final,0.180166,104.2346
2012-09-28,final,0.123156,103.7661
2012-09-29,final,0.070199,103.6646
2012-09-30,final,0.036174,102.3822
