date,stream,swe_mm_we,snow_density_kg_m3
1981-12-02,final,21.224358,145.1635
1981-12-03,final,21.259280,147.1711
1981-12-04,final,21.088284,148.0074
1981-12-05,final,20.859794,149.9712
1981-12-06,final,20.480074,152.3558
1981-12-07,final,19.961240,154.7204
1981-12-08,final,19.310706,157.2684
1981-12-09,final,18.587913,159.4411
1981-12-10,final,17.811067,161.2274
1981-12-11,final,17.320272,162.6849
1981-12-12,final,17.159539,164.7844
1981-12-13,final,17.056557,165.8215
1981-12-14,final,19.147039,164.3860
1981-12-15,final,19.510546,163.8301
1981-12-16,final,22.545090,161.7979
1981-12-17,final,24.256832,157.4913
1981-12-18,final,23.973649,159.0295
1981-12-19,final,23.771007,160.1396
1981-12-20,final,24.752113,160.7438
1981-12-21,final,25.396320,162.9342
1981-12-22,final,35.253712,156.0887
1981-12-23,final,36.341770,153.3784
1981-12-24,final,35.477385,154.9645
1981-12-25,final,35.083671,154.4034
1981-12-26,final,36.981492,153.0391
1981-12-27,final,41.801401,149.1400
1981-12-28,final,45.554751,151.5709
1981-12-29,final,45.430428,153.3896
1981-12-30,final,47.045517,154.3378
1981-12-31,final,52.434215,154.7548
1982-01-01,final,56.787440,153.1772
1982-01-02,final,64.786411,155.9970
1982-01-03,final,67.631240,154.1712
1982-01-04,final,67.563395,153.5852
1982-01-05,final,64.361023,153.7351
1982-01-06,final,72.619142,151.6696
1982-01-07,final,76.248551,150.4752
1982-01-08,final,75.203729,152.9245
1982-01-09,final,74.389149,154.8887
1982-01-10,final,74.265297,156.3464
1982-01-11,final,72.914516,160.1912
1982-01-12,final,71.893811,163.1872
1982-01-13,final,71.893098,163.2859
1982-01-14,final,70.318423,165.3060
1982-01-15,final,69.583550,166.9418
1982-01-16,final,68.498594,165.8282
1982-01-17,final,68.678707,168.0481
1982-01-18,final,68.218381,172.0442
1982-01-19,final,68.479875,173.4607
1982-01-20,final,69.695347,174.1085
1982-01-21,final,71.798585,174.3312
1982-01-22,final,77.987543,169.7900
1982-01-23,final,79.038100,170.5223
1982-01-24,final,79.617728,171.5229
1982-01-25,final,79.014241,174.2687
1982-01-26,final,78.640967,177.3975
1982-01-27,final,78.454411,180.8868
1982-01-28,final,79.127775,181.8177
1982-01-29,final,81.120567,181.3735
1982-01-30,final,85.071471,182.1350
1982-01-31,final,84.829556,184.7130
1982-02-01,final,86.714804,181.4131
1982-02-02,final,88.936030,178.9398
1982-02-03,final,87.861600,178.7159
1982-02-04,final,90.422906,166.9032
1982-02-05,final,92.090910,159.3134
1982-02-06,final,91.941014,164.4621
1982-02-07,final,91.460762,170.0936
1982-02-08,final,91.447697,173.7596
1982-02-09,final,92.433081,171.0415
1982-02-10,final,95.651073,170.5023
1982-02-11,final,96.333611,170.2026
1982-02-12,final,97.793919,172.7491
1982-02-13,final,97.153460,175.9314
1982-02-14,final,96.261617,179.3753
1982-02-15,final,96.015360,182.7241
1982-02-16,final,95.122654,186.1228
1982-02-17,final,95.276711,189.7598
1982-02-18,final,94.709660,192.5991
1982-02-19,final,94.467495,194.6716
1982-02-20,final,93.762390,197.5600
1982-02-21,final,92.579931,200.6009
1982-02-22,final,90.731106,203.4567
1982-02-23,final,88.628895,208.0251
1982-02-24,final,87.408277,208.0204
1982-02-25,final,89.279928,212.0044
1982-02-26,final,89.815283,210.5624
1982-02-27,final,90.726639,213.6769
1982-02-28,final,90.244088,215.8784
1982-03-01,final,88.586944,218.9001
1982-03-02,final,89.044232,217.1361
1982-03-03,final,91.274423,211.7005
1982-03-04,final,95.075275,205.6134
1982-03-05,final,96.887060,200.1600
1982-03-06,final,97.557758,199.8331
1982-03-07,final,96.422615,202.3806
1982-03-08,final,95.661209,201.0019
1982-03-09,final,94.871258,200.0431
1982-03-10,final,93.715892,201.8167
1982-03-11,final,92.837277,203.8547
1982-03-12,final,95.990262,198.8855
1982-03-13,final,97.215938,197.2994
1982-03-14,final,97.449542,200.3456
1982-03-15,final,97.166242,201.3019
1982-03-16,final,99.792288,200.3515
1982-03-17,final,100.834908,200.1840
1982-03-18,final,100.485115,199.7814
1982-03-19,final,102.195591,202.1549
1982-03-20,final,103.245246,199.8643
1982-03-21,final,103.303564,199.2025
1982-03-22,final,103.144140,203.3535
1982-03-23,final,102.722510,201.6279
1982-03-24,final,102.251235,201.8868
1982-03-25,final,102.951943,214.2227
1982-03-26,final,102.078745,215.7026
1982-03-27,final,105.366734,212.7566
1982-03-28,final,104.324219,212.7116
1982-03-29,final,103.763512,209.6885
1982-03-30,final,107.598454,208.3734
1982-03-31,final,108.173241,204.1869
1982-04-01,final,107.223456,203.9742
1982-04-02,final,109.368085,204.3546
1982-04-03,final,109.126320,205.9618
1982-04-04,final,108.344538,204.4443
1982-04-05,final,108.710608,212.5453
1982-04-06,final,109.529191,212.2953
1982-04-07,final,109.051656,209.6586
1982-04-08,final,110.371213,200.4672
1982-04-09,final,110.427051,201.7709
1982-04-10,final,110.239994,204.9634
1982-04-11,final,109.464801,202.2420
1982-04-12,final,107.751350,196.9426
1982-04-13,final,104.664951,194.8367
1982-04-14,final,102.615952,195.5398
1982-04-15,final,100.502091,196.2025
1982-04-16,final,99.651862,213.4611
1982-04-17,final,99.861364,213.8052
1982-04-18,final,98.946657,213.0379
1982-04-19,final,98.120701,217.3795
1982-04-20,final,98.885800,217.8729
1982-04-21,final,101.636367,210.6376
1982-04-22,final,100.557867,209.5077
1982-04-23,final,99.846074,210.2485
1982-04-24,final,100.177940,202.7299
1982-04-25,final,98.747069,200.8397
1982-04-26,final,96.902828,201.9937
1982-04-27,final,95.879672,201.1098
1982-04-28,final,94.600641,200.7632
1982-04-29,final,92.284119,201.1561
1982-04-30,final,89.532321,202.8099
1982-05-01,final,86.702335,203.0318
1982-05-02,final,82.243754,203.6075
1982-05-03,final,77.402992,202.7632
1982-05-04,final,72.742420,201.8982
1982-05-05,final,69.843992,211.3349
1982-05-06,final,72.982052,219.1710
1982-05-07,final,71.826679,221.4348
1982-05-08,final,70.061913,220.3966
1982-05-09,final,67.337516,218.6818
1982-05-10,final,65.581944,207.0863
1982-05-11,final,64.473768,203.3014
1982-05-12,final,64.863440,205.5197
1982-05-13,final,71.978533,197.4448
1982-05-14,final,73.216678,191.6423
1982-05-15,final,71.941736,193.3205
1982-05-16,final,70.426463,189.8871
1982-05-17,final,68.377113,188.1203
1982-05-18,final,65.571619,187.3664
1982-05-19,final,61.928530,185.1370
1982-05-20,final,59.659791,183.2212
1982-05-21,final,57.852007,181.8828
1982-05-22,final,55.403146,182.1515
1982-05-23,final,52.404682,181.2302
1982-05-24,final,49.365667,180.1854
1982-05-25,final,47.893741,187.1802
1982-05-26,final,46.472703,186.0846
1982-05-27,final,43.353462,181.8046
1982-05-28,final,40.332499,177.7736
1982-05-29,final,38.004463,175.1270
1982-05-30,final,36.165802,171.6972
1982-05-31,final,35.570700,169.5455
1982-06-01,final,33.841621,169.3334
1982-06-02,final,32.043162,167.2226
1982-06-03,final,30.961264,167.5588
1982-06-04,final,29.529389,164.1137
1982-06-05,final,27.805514,162.3873
1982-06-06,final,26.139055,160.7212
1982-06-07,final,25.461249,157.4328
1982-06-08,final,24.134684,157.4344
1982-06-09,final,22.981772,155.9683
1982-06-10,final,21.698325,154.6173
1982-06-11,final,20.219758,154.6173
1982-06-12,final,18.482573,154.6172
1982-06-13,final,16.616331,150.2815
1982-06-14,final,14.792809,145.8512
1982-06-15,final,13.436790,142.4716
1982-06-16,final,12.425116,142.8799
1982-06-17,final,11.016292,142.1230
1982-06-18,final,9.718567,138.6905
1982-06-19,final,8.800513,138.5857
1982-06-20,final,7.893003,137.0528
1982-06-21,final,7.105116,131.9808
1982-06-22,final,6.372052,129.1334
1982-06-23,final,5.568941,124.2092
1982-06-24,final,4.823414,121.9369
1982-06-25,final,4.182289,120.6849
1982-06-26,final,3.550335,116.6962
1982-06-27,final,3.089779,115.8484
1982-06-28,final,2.598378,113.2157
1982-06-29,final,2.128786,113.2157
1982-06-30,final,1.758379,111.1313
1982-07-01,final,1.391115,111.1313
1982-07-02,final,1.062156,107.7299
1982-07-03,final,0.796071,106.8026
1982-07-04,final,0.523759,106.8026
1982-07-05,final,0.330634,105.7720
1982-07-06,final,0.229976,107.3182
1982-07-07,final,0.152924,105.8644
1982-07-08,final,0.092376,105.5687
1982-07-09,final,0.052951,105.5687
1982-07-10,final,0.033432,105.5687
1982-07-11,final,0.016072,103.6248
1982-07-12,final,0.006319,101.8548
1982-07-13,final,0.002950,101.8548
1982-07-14,final,0.000000,100.0370
1982-07-15,final,0.000000,100.0000
1982-07-16,final,0.000000,100.0000
1982-07-17,final,0.000000,100.0000
1982-07-18,final,0.000000,100.0000
1982-07-19,final,0.000000,100.0000
1982-07-20,final,0.000000,100.0000
1982-07-21,final,0.000000,100.0000
1982-07-22,final,0.000000,100.0000
1982-07-23,final,0.000000,100.0000
1982-07-24,final,0.000000,100.0000
1982-07-25,final,0.000000,100.0000
1982-07-26,final,0.000000,100.0000
1982-07-27,final,0.000000,100.0000
1982-07-28,final,0.000000,100.0000
1982-07-29,final,0.000000,100.0000
1982-07-30,final,0.000000,100.0000
1982-07-31,final,0.000000,100.0000
1982-08-01,final,0.000000,100.0000
1982-08-02,final,0.000000,100.0000
1982-08-03,final,0.000000,100.0000
1982-08-04,final,0.000000,100.0000
1982-08-05,final,0.000000,100.0000
1982-08-06,final,0.000000,100.0000
1982-08-07,final,0.000000,100.0000
1982-08-08,final,0.000000,100.0000
1982-08-09,final,0.000000,100.0000
1982-08-10,final,0.000000,100.0000
1982-08-11,final,0.000000,100.0000
1982-08-12,final,0.000000,100.0000
1982-08-13,final,0.000000,100.0000
1982-08-14,final,0.000000,100.0000
1982-08-15,final,0.000000,100.0000
1982-08-16,final,0.000000,100.0000
1982-08-17,final,0.000000,100.0000
1982-08-18,final,0.000000,100.0000
1982-08-19,final,0.000000,100.0000
1982-08-20,final,0.000000,100.0000
1982-08-21,final,0.000000,100.0000
1982-08-22,final,0.000000,100.0000
1982-08-23,final,0.000000,100.0000
1982-08-24,final,0.000000,100.0000
1982-08-25,final,0.000000,100.0000
1982-08-26,final,0.000000,100.0000
1982-08-27,final,0.000000,100.0000
1982-08-28,final,0.000000,100.0000
1982-08-29,final,0.000000,100.0000
1982-08-30,final,0.000000,100.0000
1982-08-31,final,0.000000,100.0000
1982-09-01,final,0.000000,100.0000
1982-09-02,final,0.000000,100.0000
1982-09-03,final,0.000000,100.0000
1982-09-04,final,0.000000,100.0000
1982-09-05,final,0.000000,100.0000
1982-09-06,final,0.000000,100.4375
1982-09-07,final,0.000000,100.0000
1982-09-08,final,0.000000,100.4780
1982-09-09,final,0.000000,100.3216
1982-09-10,final,0.000000,100.0000
1982-09-11,final,0.000000,100.0159
1982-09-12,final,0.053204,102.3326
1982-09-13,final,0.356231,109.6842
1982-09-14,final,2.265974,119.1156
1982-09-15,final,1.699069,117.4338
1982-09-16,final,0.646586,115.1356
1982-09-17,final,0.240479,111.1589
1982-09-18,final,0.089960,108.0194
1982-09-19,final,0.036580,104.9677
1982-09-20,final,0.025566,102.1337
1982-09-21,final,0.015354,101.9332
1982-09-22,final,0.005984,101.2196
1982-09-23,final,0.000863,100.2585
1982-09-24,final,0.000000,100.0000
1982-09-25,final,0.000000,100.0000
1982-09-26,final,0.000000,100.0000
1982-09-27,final,0.000000,100.0000
1982-09-28,final,1.004942,121.4006
1982-09-29,final,2.083824,125.9104
1982-09-30,final,1.736942,121.1636
