date,stream,swe_mm_we,snow_density_kg_m3
2022-01-26,final,74.046643,188.6278
2022-01-27,final,73.910212,189.8850
2022-01-28,final,74.920292,189.2764
2022-01-29,final,74.632030,190.5574
2022-01-30,final,74.174026,192.4555
2022-01-31,final,73.684919,194.0730
2022-02-01,final,73.114118,195.5415
2022-02-02,final,76.704726,186.3693
2022-02-03,final,79.347831,181.7073
2022-02-04,final,79.227578,186.0055
2022-02-05,final,79.040656,189.4655
2022-02-06,final,78.975462,190.7637
2022-02-07,final,79.044418,191.5163
2022-02-08,final,78.517460,193.3882
2022-02-09,final,77.836269,195.1280
2022-02-10,final,77.248235,198.1277
2022-02-11,final,76.339443,202.0234
2022-02-12,final,77.609991,201.5886
2022-02-13,final,77.182817,202.8018
2022-02-14,final,76.454443,204.6237
2022-02-15,final,75.584728,205.8703
2022-02-16,final,74.588172,209.8674
2022-02-17,final,78.660308,202.8316
2022-02-18,final,78.631634,202.5517
2022-02-19,final,78.171435,204.1426
2022-02-20,final,77.373394,206.2159
2022-02-21,final,76.434246,208.7115
2022-02-22,final,81.164153,192.9510
2022-02-23,final,86.501774,175.1458
2022-02-24,final,92.813049,166.2738
2022-02-25,final,93.023818,170.2920
2022-02-26,final,92.989802,174.6007
2022-02-27,final,92.770159,178.7758
2022-02-28,final,92.309252,180.6327
2022-03-01,final,91.591890,183.1652
2022-03-02,final,90.559785,187.1303
2022-03-03,final,89.070303,189.3700
2022-03-04,final,87.229548,193.8462
2022-03-05,final,88.453494,200.0653
2022-03-06,final,92.252262,193.7344
2022-03-07,final,95.783207,190.0239
2022-03-08,final,96.459596,191.2762
2022-03-09,final,96.977962,190.9870
2022-03-10,final,100.565967,183.1769
2022-03-11,final,102.025619,183.6852
2022-03-12,final,101.675023,187.8272
2022-03-13,final,100.834281,190.5445
2022-03-14,final,101.079169,192.1458
2022-03-15,final,100.253954,195.4688
2022-03-16,final,98.937604,198.2500
2022-03-17,final,103.064121,201.8160
2022-03-18,final,105.536859,203.5080
2022-03-19,final,104.552403,204.1580
2022-03-20,final,103.168061,206.5478
2022-03-21,final,102.120642,211.6376
2022-03-22,final,103.564008,211.1747
2022-03-23,final,103.525489,212.3430
2022-03-24,final,102.724695,214.2993
2022-03-25,final,100.500468,215.1446
2022-03-26,final,97.221883,216.3608
2022-03-27,final,92.246037,218.8156
2022-03-28,final,86.706601,219.2258
2022-03-29,final,84.163628,218.9527
2022-03-30,final,87.059939,221.0785
2022-03-31,final,86.670512,220.3975
2022-04-01,final,86.490540,218.3057
2022-04-02,final,85.045448,219.4995
2022-04-03,final,82.683738,220.5174
2022-04-04,final,82.167387,218.0337
2022-04-05,final,80.233793,217.0960
2022-04-06,final,79.384933,218.6025
2022-04-07,final,78.757110,217.5503
2022-04-08,final,78.025334,214.8749
2022-04-09,final,76.529420,212.1652
2022-04-10,final,74.989247,212.7442
2022-04-11,final,74.358792,215.0534
2022-04-12,final,76.665153,211.1629
2022-04-13,final,79.169953,206.3395
2022-04-14,final,79.382285,205.7163
2022-04-15,final,78.838343,206.1218
2022-04-16,final,77.629045,205.4303
2022-04-17,final,76.439044,204.4386
2022-04-18,final,75.417848,203.9450
2022-04-19,final,73.016370,201.1547
2022-04-20,final,70.009918,203.1432
2022-04-21,final,67.757377,201.8709
2022-04-22,final,64.109865,198.8696
2022-04-23,final,64.476715,210.8600
2022-04-24,final,66.070181,200.8710
2022-04-25,final,67.756916,203.3318
2022-04-26,final,67.030010,199.7404
2022-04-27,final,65.111993,198.0473
2022-04-28,final,62.375818,194.6360
2022-04-29,final,59.823193,193.6214
2022-04-30,final,59.681378,192.4587
2022-05-01,final,58.764079,193.2219
2022-05-02,final,58.357617,196.4031
2022-05-03,final,57.072652,194.6627
2022-05-04,final,56.474664,195.7933
2022-05-05,final,57.096419,194.1063
2022-05-06,final,55.066748,191.5187
2022-05-07,final,51.454868,188.1833
2022-05-08,final,47.704275,184.9736
2022-05-09,final,45.050197,189.6758
2022-05-10,final,43.673496,189.2794
2022-05-11,final,41.106859,187.8144
2022-05-12,final,38.052426,179.1501
2022-05-13,final,37.611900,180.5072
2022-05-14,final,36.706749,179.4468
2022-05-15,final,34.679321,175.9084
2022-05-16,final,31.679500,175.2270
2022-05-17,final,28.632025,171.4958
2022-05-18,final,25.762580,171.4237
2022-05-19,final,22.948949,168.2115
2022-05-20,final,21.089313,173.2892
2022-05-21,final,27.602926,173.5023
2022-05-22,final,28.111328,174.8127
2022-05-23,final,25.718677,171.7545
2022-05-24,final,24.516900,166.2270
2022-05-25,final,24.822119,162.4419
2022-05-26,final,22.560565,159.8531
2022-05-27,final,19.438919,156.1503
2022-05-28,final,16.504206,149.2023
2022-05-29,final,14.478699,145.3426
2022-05-30,final,14.267640,147.1092
2022-05-31,final,14.210878,146.9202
2022-06-01,final,14.215913,149.1360
2022-06-02,final,12.811364,146.6710
2022-06-03,final,11.311410,140.2308
2022-06-04,final,9.857167,135.6178
2022-06-05,final,8.521274,133.8836
2022-06-06,final,7.210573,132.0417
2022-06-07,final,5.927658,130.6939
2022-06-08,final,4.817851,127.1906
2022-06-09,final,3.847264,126.9825
2022-06-10,final,3.006160,124.3143
2022-06-11,final,2.312363,120.7845
2022-06-12,final,1.769914,118.7300
2022-06-13,final,1.334041,114.5216
2022-06-14,final,1.010327,108.3110
2022-06-15,final,0.837326,108.4710
2022-06-16,final,0.674070,106.6774
2022-06-17,final,0.437332,105.3729
2022-06-18,final,0.236137,105.3729
2022-06-19,final,0.128610,105.3729
2022-06-20,final,0.069989,103.9751
2022-06-21,final,0.042161,103.9751
2022-06-22,final,0.024453,103.9751
2022-06-23,final,0.013911,103.9751
2022-06-24,final,0.004213,101.9394
2022-06-25,final,0.002950,101.8545
2022-06-26,final,0.000000,100.0000
2022-06-27,final,0.000000,100.1590
2022-06-28,final,0.000000,100.0000
2022-06-29,final,0.000000,100.0000
2022-06-30,final,0.000000,100.0000
2022-07-01,final,0.000000,100.0000
2022-07-02,final,0.000000,100.0000
2022-07-03,final,0.000000,100.0000
2022-07-04,final,0.000000,100.0000
2022-07-05,final,0.000000,100.0000
2022-07-06,final,0.000000,100.0000
2022-07-07,final,0.000000,100.0000
2022-07-08,final,0.000000,100.0000
2022-07-09,final,0.000000,100.0000
2022-07-10,final,0.000000,100.0000
2022-07-11,final,0.000000,100.0000
2022-07-12,final,0.000000,100.0000
2022-07-13,final,0.000000,100.0000
2022-07-14,final,0.000000,100.0000
2022-07-15,final,0.000000,100.0000
2022-07-16,final,0.000000,100.0000
2022-07-17,final,0.000000,100.0000
2022-07-18,final,0.000000,100.0000
2022-07-19,final,0.000000,100.0000
2022-07-20,final,0.000000,100.0000
2022-07-21,final,0.000000,100.0000
2022-07-22,final,0.000000,100.0000
2022-07-23,final,0.000000,100.0000
2022-07-24,final,0.000000,100.0000
2022-07-25,final,0.000000,100.0000
2022-07-26,final,0.000000,100.0000
2022-07-27,final,0.000000,100.0000
2022-07-28,final,0.000000,100.0000
2022-07-29,final,0.000000,100.0000
2022-07-30,final,0.000000,100.0000
2022-07-31,final,0.000000,100.0000
2022-08-01,final,0.000000,100.0000
2022-08-02,final,0.000000,100.0000
2022-08-03,final,0.000000,100.0000
2022-08-04,final,0.000000,100.0000
2022-08-05,final,0.000000,100.0000
2022-08-06,final,0.000000,100.0000
2022-08-07,final,0.000000,100.0000
2022-08-08,final,0.000000,100.0000
2022-08-09,final,0.000000,100.0000
2022-08-10,final,0.000000,100.0000
2022-08-11,final,0.000000,100.0000
2022-08-12,final,0.000000,100.0000
2022-08-13,final,0.000000,100.0000
2022-08-14,final,0.000000,100.0000
2022-08-15,final,0.000000,100.0000
2022-08-16,final,0.000000,100.0000
2022-08-17,final,0.000000,100.0000
2022-08-18,final,0.000000,100.0000
2022-08-19,final,0.000000,100.0000
2022-08-20,final,0.000000,100.0000
2022-08-21,final,0.000000,100.0000
2022-08-22,final,0.000000,100.0000
2022-08-23,final,0.000000,100.0000
2022-08-24,final,0.000000,100.0000
2022-08-25,final,0.000000,100.0000
2022-08-26,final,0.000000,100.0000
2022-08-27,final,0.000000,100.0000
2022-08-28,final,0.000000,100.0000
2022-08-29,final,0.000000,100.0000
2022-08-30,final,0.000000,100.0000
2022-08-31,final,0.000000,100.0000
2022-09-01,final,0.000000,100.0000
2022-09-02,final,0.000000,100.0000
2022-09-03,final,0.000000,100.0000
2022-09-04,final,0.000000,100.0000
2022-09-05,final,0.000000,100.0000
2022-09-06,final,0.000000,100.0000
2022-09-07,final,0.000000,100.0000
2022-09-08,final,0.000000,100.0000
2022-09-09,final,0.000000,100.0000
2022-09-10,final,0.000000,100.0000
2022-09-11,final,0.000000,100.1532
2022-09-12,final,0.000000,100.0000
2022-09-13,final,0.000000,100.0000
2022-09-14,final,0.000000,100.0000
2022-09-15,final,0.000000,100.0009
2022-09-16,final,0.000000,100.0000
2022-09-17,final,0.000000,100.4634
2022-09-18,final,0.000000,100.0000
2022-09-19,final,0.000000,100.0000
2022-09-20,final,0.000000,100.0000
2022-09-21,final,0.000000,100.0000
2022-09-22,final,0.000000,100.0000
2022-09-23,final,0.000000,100.0000
2022-09-24,final,0.000000,100.0000
2022-09-25,final,0.000000,100.0000
2022-09-26,final,0.000000,100.0000
2022-09-27,final,0.000000,100.1705
2022-09-28,final,0.000000,100.0000
2022-09-29,final,0.000000,100.0000
2022-09-30,final,0.000000,100.0000
