date,stream,swe_mm_we,snow_density_kg_m3
2002-06-13,final,0.000000,100.0000
2002-06-14,final,0.000000,100.0062
2002-06-15,final,0.000000,100.0000
2002-06-16,final,0.000000,100.0000
2002-06-17,final,0.000000,100.0000
2002-06-18,final,0.000000,100.0000
2002-06-19,final,0.000000,100.0000
2002-06-20,final,0.000000,100.0000
2002-06-21,final,0.000000,100.0000
2002-06-22,final,0.000000,100.0000
2002-06-23,final,0.000000,100.0000
2002-06-24,final,0.000000,100.0000
2002-06-25,final,0.000000,100.0000
2002-06-26,final,0.000000,100.0000
2002-06-27,final,0.000000,100.0000
2002-06-28,final,0.000000,100.0000
2002-06-29,final,0.000000,100.0000
2002-06-30,final,0.000000,100.0000
2002-07-01,final,0.000000,100.0000
2002-07-02,final,0.000000,100.0000
2002-07-03,final,0.000000,100.0000
2002-07-04,final,0.000000,100.0000
2002-07-05,final,0.000000,100.0000
2002-07-06,final,0.000000,100.0000
2002-07-07,final,0.000000,100.0000
2002-07-08,final,0.000000,100.0000
2002-07-09,final,0.000000,100.0000
2002-07-10,final,0.000000,100.0000
2002-07-11,final,0.000000,100.0000
2002-07-12,final,0.000000,100.0000
2002-07-13,final,0.000000,100.0000
2002-07-14,final,0.000000,100.0000
2002-07-15,final,0.000000,100.0000
2002-07-16,final,0.000000,100.0000
2002-07-17,final,0.000000,100.0000
2002-07-18,final,0.000000,100.0000
2002-07-19,final,0.000000,100.0000
2002-07-20,final,0.000000,100.0000
2002-07-21,final,0.000000,100.0000
2002-07-22,final,0.000000,100.0000
2002-07-23,final,0.000000,100.0000
2002-07-24,final,0.000000,100.0000
2002-07-25,final,0.000000,100.0000
2002-07-26,final,0.000000,100.0000
2002-07-27,final,0.000000,100.0000
2002-07-28,final,0.000000,100.0000
2002-07-29,final,0.000000,100.0000
2002-07-30,final,0.000000,100.0000
2002-07-31,final,0.000000,100.0000
2002-08-01,final,0.000000,100.0000
2002-08-02,final,0.000000,100.0000
2002-08-03,final,0.000000,100.0000
2002-08-04,final,0.000000,100.0000
2002-08-05,final,0.000000,100.0000
2002-08-06,final,0.000000,100.0000
2002-08-07,final,0.000000,100.0000
2002-08-08,final,0.000000,100.0000
2002-08-09,final,0.000000,100.0000
2002-08-10,final,0.000000,100.0000
2002-08-11,final,0.000000,100.0000
2002-08-12,final,0.000000,100.0000
2002-08-13,final,0.000000,100.0181
2002-08-14,final,0.000000,100.0000
2002-08-15,final,0.000000,100.0000
2002-08-16,final,0.000000,100.0000
2002-08-17,final,0.000000,100.0000
2002-08-18,final,0.000000,100.0000
2002-08-19,final,0.000000,100.0000
2002-08-20,final,0.000000,100.0000
2002-08-21,final,0.000000,100.0000
2002-08-22,final,0.000000,100.0000
2002-08-23,final,0.000000,100.0000
2002-08-24,final,0.000000,100.0000
2002-08-25,final,0.000000,100.0000
2002-08-26,final,0.000000,100.0000
2002-08-27,final,0.000000,100.0000
2002-08-28,final,0.000000,100.0000
2002-08-29,final,0.000000,100.0000
2002-08-30,final,0.000000,100.0000
2002-08-31,final,0.000000,100.0000
2002-09-01,final,0.000000,100.0000
2002-09-02,final,0.000000,100.0000
2002-09-03,final,0.000000,100.0000
2002-09-04,final,0.000000,100.0000
2002-09-05,final,0.000000,100.0000
2002-09-06,final,0.000000,100.0000
2002-09-07,final,0.000000,100.0000
2002-09-08,final,0.000000,100.0000
2002-09-09,final,0.000000,100.0000
2002-09-10,final,0.007220,100.2335
2002-09-11,final,0.008493,101.1496
2002-09-12,final,0.006405,100.9933
2002-09-13,final,0.005508,100.8687
2002-09-14,final,0.008888,100.9657
2002-09-15,final,0.004222,100.6663
2002-09-16,final,0.000842,100.3091
2002-09-17,final,0.026872,101.8644
2002-09-18,final,0.250146,105.0939
2002-09-19,final,1.706753,119.2987
2002-09-20,final,1.153823,117.7738
2002-09-21,final,0.534546,115.8469
2002-09-22,final,0.221074,112.5580
2002-09-23,final,0.088284,109.4324
2002-09-24,final,0.029216,103.0362
2002-09-25,final,0.013957,102.1328
2002-09-26,final,0.159635,103.7968
2002-09-27,final,0.164318,103.7722
2002-09-28,final,0.143494,104.7136
2002-09-29,final,0.123097,105.8433
2002-09-30,final,0.220616,106.6580
