month,month_number,slot,cell_id,merra_latitude,merra_longitude,cell_mean_elevation_m,n_water_years,degrees_of_freedom,mean_bias_pp,t_statistic,two_sided_p_value,benjamini_hochberg_two_sided_q_value,raw_two_sided_p_lt_0_05,bh_two_sided_q_lt_0_05,water_years,alternative
February,2,9,MERRA2_i255_j115,37.5,-108.125,2698.1766625195414,14,13,-15.570675645397447,-6.639571015444263,1.613735878529984e-05,4.6475593301663534e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,10,MERRA2_i255_j116,37.5,-107.5,2987.0102242346966,14,13,-13.355859767984919,-3.4784170973265454,0.004079472973108177,0.006249405405612527,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,11,MERRA2_i255_j117,37.5,-106.875,3049.4010293297697,14,13,-13.465756834622585,-2.761849436305808,0.016167545108957574,0.022385831689325873,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,12,MERRA2_i255_j118,37.5,-106.25,2650.444743771183,14,13,-22.121767187060215,-5.988092231747948,4.533120727115208e-05,0.00010879489745076499,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,13,MERRA2_i255_j119,37.5,-105.625,2479.4527521812706,14,13,-16.74315513300827,-5.105300388799445,0.0002018585392642183,0.0003928058061357762,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,14,MERRA2_i255_j120,37.5,-105.0,2478.100111711585,14,13,-34.26745190942611,-12.150225221071302,1.7998114225540664e-08,2.93394076894227e-07,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,15,MERRA2_i255_j121,37.5,-104.375,1791.3043617704584,14,13,-7.888753584428072,-2.8175015477288468,0.014534432052590397,0.02092958215573017,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,16,MERRA2_i256_j114,38.0,-108.75,2054.111282038443,14,13,-19.121429660255412,-5.58288942939168,8.877500422891255e-05,0.00020618710659618398,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,17,MERRA2_i256_j115,38.0,-108.125,2707.096060061232,14,13,-10.385577534459516,-2.1851040162921667,0.04778605782983747,0.05734326939580496,True,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,18,MERRA2_i256_j116,38.0,-107.5,3291.8061166794255,14,13,3.401152284191217,0.6141792995180262,0.5496947712168099,0.5735945438784104,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,19,MERRA2_i256_j117,38.0,-106.875,3217.4978107489546,14,13,-4.742030344152009,-0.8806223871037913,0.3945114122085507,0.4177179658678772,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,20,MERRA2_i256_j118,38.0,-106.25,2649.126684523041,14,13,-27.93743077231102,-6.906154366773918,1.0752290236401384e-05,3.365934334873477e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,21,MERRA2_i256_j119,38.0,-105.625,2662.4914559781278,14,13,-36.95273765296232,-12.802194307402592,9.58055055834927e-09,2.5976469758788315e-07,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,22,MERRA2_i256_j120,38.0,-105.0,2260.7425293824126,14,13,-29.48927710279322,-7.986852447466182,2.2767881210289554e-06,9.971573497690426e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,23,MERRA2_i256_j121,38.0,-104.375,1546.8511619427384,14,13,-6.6452417734833515,-2.7701280299845648,0.01591367118903008,0.022385831689325873,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,24,MERRA2_i257_j114,38.5,-108.75,2088.296191174692,14,13,-23.185986923750303,-6.130710565965301,3.597711802696593e-05,9.593898140524249e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,25,MERRA2_i257_j115,38.5,-108.125,2109.257675297577,14,13,-22.093603695037192,-7.444454458114974,4.872511579559978e-06,1.6823135940047936e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,26,MERRA2_i257_j116,38.5,-107.5,2560.8038430549223,14,13,-35.49042946748347,-9.084132622744571,5.41882430286605e-07,3.5468668164214148e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,27,MERRA2_i257_j117,38.5,-106.875,2784.0967419618746,14,13,-29.70610043021183,-5.415405463605166,0.00011798982040799264,0.0002544342526862939,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,28,MERRA2_i257_j118,38.5,-106.25,3022.522471682309,14,13,-18.445513503517752,-3.8591544900734385,0.001972998254497822,0.0033036249842754227,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,29,MERRA2_i257_j119,38.5,-105.625,2556.213241342755,14,13,-28.376434328032335,-10.854576466056155,6.893136344596593e-08,7.472424605034631e-07,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,30,MERRA2_i257_j120,38.5,-105.0,1987.37523215676,14,13,-9.430422061582169,-3.7955120373227222,0.0022262342505869706,0.003561974800939153,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,31,MERRA2_i257_j121,38.5,-104.375,1593.997839292177,14,13,-0.051759577423848784,-0.029100040589324045,0.9772268024069131,0.977226802406913,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,32,MERRA2_i258_j114,39.0,-108.75,1930.8552799548654,14,13,-27.80552186466101,-7.595548910889667,3.927693428663946e-06,1.5710773714655784e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,33,MERRA2_i258_j115,39.0,-108.125,2093.3591225916857,14,13,-11.836576246516008,-2.1146268190110455,0.05434908050409854,0.06414973436549336,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,34,MERRA2_i258_j116,39.0,-107.5,2576.5654673492904,14,13,-13.755355648735078,-1.7681428264990118,0.10048218532030202,0.11304245848533978,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,35,MERRA2_i258_j117,39.0,-106.875,3225.8618698354226,14,13,9.781447255681488,66.76718984679005,7.083762532712034e-18,5.100309023552665e-16,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,36,MERRA2_i258_j118,39.0,-106.25,3220.387264335259,14,13,5.174054514199079,4.676210566802713,0.00043345760600596405,0.0007802236908107352,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,37,MERRA2_i258_j119,39.0,-105.625,2800.2762848661123,14,13,-35.361252055994505,-9.281672677792699,4.242388297612866e-07,3.054519574281264e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,38,MERRA2_i258_j120,39.0,-105.0,2490.158779910293,14,13,-33.722172906061964,-10.806322230499067,7.26485725489478e-08,7.472424605034631e-07,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,39,MERRA2_i258_j121,39.0,-104.375,1982.2155673833213,14,13,-19.104134904510783,-5.404804264608205,0.00012014950821297214,0.0002544342526862939,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,40,MERRA2_i259_j114,39.5,-108.75,2085.661016962659,14,13,-41.87179637427361,-12.025380297875879,2.037458867321021e-08,2.93394076894227e-07,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,41,MERRA2_i259_j115,39.5,-108.125,2196.5933863488303,14,13,-27.7671643715438,-4.9168646103414035,0.00028152313566679095,0.000533412257052867,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,42,MERRA2_i259_j116,39.5,-107.5,2400.0384499158567,14,13,-13.492082941976864,-2.230934952783141,0.04392526175665286,0.05452791114618975,True,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,43,MERRA2_i259_j117,39.5,-106.875,2633.919937024972,14,13,8.330234087293722,1.6625892146459564,0.12030326239103889,0.1332589983408431,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,44,MERRA2_i259_j118,39.5,-106.25,3254.665451851753,14,13,6.792449130024258,8.353900937594275,1.3877704486836225e-06,7.13710516465863e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,45,MERRA2_i259_j119,39.5,-105.625,3053.0094584120475,14,13,-11.41625182858113,-3.352369613683396,0.0051969744877528035,0.007795461731629205,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,46,MERRA2_i259_j120,39.5,-105.0,1961.0965838367633,14,13,-27.780510199750953,-7.538379570715775,4.260041724604078e-06,1.614331600902598e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,47,MERRA2_i259_j121,39.5,-104.375,1808.7792639044665,14,13,-30.120592448977114,-5.292664664884596,0.00014570100562127258,0.00029972778299233217,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,48,MERRA2_i260_j114,40.0,-108.75,1927.048761447208,14,13,-45.656986536895246,-7.368775145735368,5.4338534190247515e-06,1.778352028044464e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,49,MERRA2_i260_j115,40.0,-108.125,2104.4218107354122,14,13,-36.82171522187988,-6.338321476458573,2.5828764786607403e-05,7.152581017829742e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,50,MERRA2_i260_j116,40.0,-107.5,2723.6856576852583,14,13,-4.971840079996134,-0.942531964129463,0.3631073465001413,0.39020490967179366,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,51,MERRA2_i260_j117,40.0,-106.875,2724.43157780741,14,13,4.890838955576334,1.0296005044174956,0.3219738527402598,0.3512442029893743,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,52,MERRA2_i260_j118,40.0,-106.25,2702.5972164633613,14,13,5.901355591823545,2.1930173495444047,0.04709741951322181,0.05734326939580496,True,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,53,MERRA2_i260_j119,40.0,-105.625,2863.9971152444764,14,13,-13.518335608174652,-4.41869189351808,0.0006933896217721548,0.0012176598235998815,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,54,MERRA2_i260_j120,40.0,-105.0,1621.5435204494975,14,13,-21.821330974146687,-5.535902880647377,9.611297081758752e-05,0.00021625418433957193,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,55,MERRA2_i260_j121,40.0,-104.375,1522.5828024624645,14,13,-23.262723216992693,-3.6578743047376494,0.0028934961022882752,0.004528950420972952,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,56,MERRA2_i261_j114,40.5,-108.75,2048.9312863925375,14,13,-55.150077736529894,-9.860706397938173,2.1167370565705916e-07,1.6933896452564733e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,57,MERRA2_i261_j115,40.5,-108.125,1965.5353978139033,14,13,-51.556339299794175,-8.395355025325665,1.3135766585543556e-06,7.13710516465863e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,58,MERRA2_i261_j116,40.5,-107.5,2107.791527146766,14,13,-12.333650670009593,-1.9179276932119778,0.07735305811265615,0.08840349498589274,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,59,MERRA2_i261_j117,40.5,-106.875,2503.249935644131,14,13,6.69200780665169,2.614321245003307,0.02141584814117402,0.029093227663481692,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,60,MERRA2_i261_j118,40.5,-106.25,2710.986315146349,14,13,9.24402813584696,12.673769789196118,1.0823529066161797e-08,2.5976469758788315e-07,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,61,MERRA2_i261_j119,40.5,-105.625,2863.8484124951624,14,13,-6.154272947489028,-2.3169979585467475,0.03745764638140177,0.04764906806501594,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,62,MERRA2_i261_j120,40.5,-105.0,1612.870672365783,14,13,-15.171242642173727,-3.835031982132431,0.0020653265510043625,0.003379625265279866,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,63,MERRA2_i261_j121,40.5,-104.375,1460.0069473534136,14,13,-12.055799079643757,-2.4260511700912284,0.03055642317585288,0.04074189756780384,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,64,MERRA2_i262_j114,41.0,-108.75,2182.868326985644,14,13,-42.81653262453767,-8.099882718375591,1.951606042163367e-06,9.367709002384162e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,65,MERRA2_i262_j115,41.0,-108.125,2027.287763586794,14,13,-45.247326345982245,-7.439579715138894,4.906747982513981e-06,1.6823135940047936e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,66,MERRA2_i262_j116,41.0,-107.5,2197.076391058642,14,13,-11.535718103580933,-2.336671544996337,0.03611166276908375,0.04727344944316418,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,67,MERRA2_i262_j117,41.0,-106.875,2671.1548611205653,13,12,9.226843216078944,4.066064535932299,0.0015646024261192644,0.002682175587633025,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,68,MERRA2_i262_j118,41.0,-106.25,2610.309124740614,14,13,8.650505607421733,7.962412865777584,2.354399298065795e-06,9.971573497690426e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,69,MERRA2_i262_j119,41.0,-105.625,2436.1333624152535,14,13,-2.1052729874413423,-0.6002041880744261,0.5586883593270863,0.5746508838792888,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,70,MERRA2_i262_j120,41.0,-105.0,1930.031616094228,14,13,-7.847519916938396,-2.313210579460464,0.03772217888480429,0.04764906806501594,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
February,2,71,MERRA2_i262_j121,41.0,-104.375,1650.6154523714706,14,13,-10.414649178616974,-1.931124073086551,0.07556675777485812,0.08775494451273846,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,0,MERRA2_i254_j114,37.0,-108.75,1683.9430638942265,14,13,0.15050715462918549,0.26155169870432965,0.7977652169476334,0.8090013467637972,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,1,MERRA2_i254_j115,37.0,-108.125,1943.8017920771688,14,13,-3.9388285826493172,-1.709108760972265,0.11117867240301921,0.13341440688362305,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,2,MERRA2_i254_j116,37.0,-107.5,2055.221174798817,14,13,-9.66450124935646,-2.4516040747649503,0.029125056593461797,0.03678954517068859,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,3,MERRA2_i254_j117,37.0,-106.875,2446.972072853058,14,13,-36.22151418214609,-10.480297006231961,1.0412266321050207e-07,1.4993663502312297e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,4,MERRA2_i254_j118,37.0,-106.25,2832.8863690295047,14,13,-40.49719168372211,-15.286131947415658,1.0932181535271123e-09,3.9355853526976044e-08,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,5,MERRA2_i254_j119,37.0,-105.625,2523.8219254802293,14,13,-11.164776335414794,-11.988708243986755,2.11349050977369e-08,3.804282917592642e-07,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,6,MERRA2_i254_j120,37.0,-105.0,2658.6252219488133,14,13,-22.922027963989702,-9.160964036877457,4.924453613794678e-07,3.4107555255134785e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,7,MERRA2_i254_j121,37.0,-104.375,2096.9248310645203,14,13,-6.009800447274476,-2.971663980027487,0.010812185669732756,0.015569547364415168,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,8,MERRA2_i255_j114,37.5,-108.75,2020.9130825493096,14,13,-14.01294126844829,-4.014248345030254,0.0014720647881434992,0.0023553036610295987,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,9,MERRA2_i255_j115,37.5,-108.125,2698.1766625195414,14,13,-26.55137516070119,-9.266424269223855,4.322692973790157e-07,3.4107555255134785e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,10,MERRA2_i255_j116,37.5,-107.5,2987.0102242346966,14,13,-21.092825894285443,-4.938294015408531,0.00027100779272954415,0.0005420155854590883,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,11,MERRA2_i255_j117,37.5,-106.875,3049.4010293297697,14,13,-34.46048870469955,-7.640865036156965,3.6838306806330425e-06,1.4482721175675741e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,12,MERRA2_i255_j118,37.5,-106.25,2650.444743771183,14,13,-16.990064301978062,-5.53703738255018,9.592849423617516e-05,0.00023022838616682036,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,13,MERRA2_i255_j119,37.5,-105.625,2479.4527521812706,14,13,-7.695824825435357,-7.973481530961781,2.3189065414008476e-06,1.0435079436303814e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,14,MERRA2_i255_j120,37.5,-105.0,2478.100111711585,14,13,-26.453937793260252,-8.111666003445977,1.920666743743604e-06,9.2192003699693e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,15,MERRA2_i255_j121,37.5,-104.375,1791.3043617704584,14,13,-0.9894937119688001,-0.8004437515753167,0.4378378151538209,0.47051227897127024,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,16,MERRA2_i256_j114,38.0,-108.75,2054.111282038443,14,13,-9.893193982722805,-3.8454881558588867,0.0020247754659966774,0.003037163198995016,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,17,MERRA2_i256_j115,38.0,-108.125,2707.096060061232,14,13,-31.189993325043467,-6.819192049259924,1.2262250436729614e-05,3.678675131018884e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,18,MERRA2_i256_j116,38.0,-107.5,3291.8061166794255,14,13,-11.241363928531415,-1.8835258669360881,0.0821918080414572,0.1020312099824986,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,19,MERRA2_i256_j117,38.0,-106.875,3217.4978107489546,14,13,-32.83002408977474,-5.273587360459938,0.0001505855868452547,0.0003240583945647544,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,20,MERRA2_i256_j118,38.0,-106.25,2649.126684523041,14,13,-15.005125488207339,-6.503389814109084,1.9930104442962173e-05,5.739870079573106e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,21,MERRA2_i256_j119,38.0,-105.625,2662.4914559781278,14,13,-23.673426555434926,-10.014825579479247,1.7685752859393245e-07,2.1222903431271894e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,22,MERRA2_i256_j120,38.0,-105.0,2260.7425293824126,14,13,-17.909152429495048,-5.628129919739025,8.226353869206927e-05,0.000204240509856172,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,23,MERRA2_i256_j121,38.0,-104.375,1546.8511619427384,14,13,-1.2816953529475656,-1.4371500327963538,0.17430602486422944,0.20241989984233097,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,24,MERRA2_i257_j114,38.5,-108.75,2088.296191174692,14,13,-20.22141748481257,-8.19666538771594,1.7123628872136063e-06,8.806437705669976e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,25,MERRA2_i257_j115,38.5,-108.125,2109.257675297577,14,13,-19.006443133789308,-9.72253872837079,2.4914219055022013e-07,2.56260538851655e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,26,MERRA2_i257_j116,38.5,-107.5,2560.8038430549223,14,13,-45.561902521662475,-21.048005935798727,1.992069307064414e-11,1.434289901086378e-09,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,27,MERRA2_i257_j117,38.5,-106.875,2784.0967419618746,14,13,-49.90195256066149,-12.511726802010228,1.2643840229384964e-08,3.034521655052391e-07,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,28,MERRA2_i257_j118,38.5,-106.25,3022.522471682309,14,13,-38.82605237849879,-9.546401943644348,3.074808905247436e-07,2.7673280147226923e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,29,MERRA2_i257_j119,38.5,-105.625,2556.213241342755,14,13,-17.077238922683723,-5.926589153082885,5.0125768478527136e-05,0.00012889483323049835,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,30,MERRA2_i257_j120,38.5,-105.0,1987.37523215676,14,13,-2.869810689870041,-2.7211250781099334,0.017475345765796815,0.02287681627522492,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,31,MERRA2_i257_j121,38.5,-104.375,1593.997839292177,14,13,2.091076775412489,5.45387872944331,0.00011048743991487462,0.00024859673980846787,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,32,MERRA2_i258_j114,39.0,-108.75,1930.8552799548654,14,13,-16.530259882669196,-7.09749016193422,8.080859157609996e-06,2.7705802826091413e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,33,MERRA2_i258_j115,39.0,-108.125,2093.3591225916857,14,13,-19.07420073969805,-7.614843730285876,3.821829199136654e-06,1.4482721175675741e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,34,MERRA2_i258_j116,39.0,-107.5,2576.5654673492904,14,13,-44.12876432954391,-8.390595242445439,1.3218769588731422e-06,7.321164695297403e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,35,MERRA2_i258_j117,39.0,-106.875,3225.8618698354226,14,13,1.7133227878999975,0.4358329537887317,0.6701075365560832,0.6992426468411302,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,36,MERRA2_i258_j118,39.0,-106.25,3220.387264335259,14,13,-3.6562463198374755,-1.2257374602032132,0.24203978870755194,0.2722947622959959,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,37,MERRA2_i258_j119,39.0,-105.625,2800.2762848661123,14,13,-23.33738748037285,-4.100663380308379,0.0012515866538746953,0.0020480508881585923,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,38,MERRA2_i258_j120,39.0,-105.0,2490.158779910293,14,13,-22.110238728192876,-6.856097753915021,1.1595716639186167e-05,3.6299634696582786e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,39,MERRA2_i258_j121,39.0,-104.375,1982.2155673833213,14,13,-4.9573397744764565,-2.930564722052366,0.011700673156393549,0.01620093206269876,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,40,MERRA2_i259_j114,39.5,-108.75,2085.661016962659,14,13,-32.04448650963085,-8.763064828646023,8.13593216698757e-07,4.881559300192542e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,41,MERRA2_i259_j115,39.5,-108.125,2196.5933863488303,14,13,-29.00627307254199,-9.115500934464885,5.210876497312258e-07,3.4107555255134785e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,42,MERRA2_i259_j116,39.5,-107.5,2400.0384499158567,14,13,-26.810374162115014,-7.002116910221461,9.311683558458281e-06,3.047460073677256e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,43,MERRA2_i259_j117,39.5,-106.875,2633.919937024972,14,13,-21.343255317354647,-4.17942251819742,0.0010802206114003735,0.0018087414888564393,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,44,MERRA2_i259_j118,39.5,-106.25,3254.665451851753,14,13,-3.116086606118811,-0.8646166056096021,0.40292194659236136,0.4395512144643942,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,45,MERRA2_i259_j119,39.5,-105.625,3053.0094584120475,14,13,-16.490445363474546,-4.30371503178521,0.0008573508207268555,0.0015055916851788682,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,46,MERRA2_i259_j120,39.5,-105.0,1961.0965838367633,14,13,-12.022816684327777,-5.1527894548289925,0.00018576552276254585,0.00038214621825438,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,47,MERRA2_i259_j121,39.5,-104.375,1808.7792639044665,14,13,-8.890587113442646,-3.033948607372311,0.009591671293388332,0.014093884349468571,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,48,MERRA2_i260_j114,40.0,-108.75,1927.048761447208,14,13,-23.372527120845593,-4.242436073317185,0.0009606085756963305,0.0016467575583365664,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,49,MERRA2_i260_j115,40.0,-108.125,2104.4218107354122,14,13,-27.612116294001986,-6.338421933784423,2.5824660558065825e-05,7.151444462233613e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,50,MERRA2_i260_j116,40.0,-107.5,2723.6856576852583,14,13,-27.430590020821768,-4.803471048221526,0.0003446895828455182,0.0006363499990994181,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,51,MERRA2_i260_j117,40.0,-106.875,2724.43157780741,14,13,-21.242299917564768,-3.9843500906958953,0.0015573175718682304,0.002437540547272013,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,52,MERRA2_i260_j118,40.0,-106.25,2702.5972164633613,14,13,-13.616475190332936,-2.8376687646565304,0.013983592311553047,0.018644789748737397,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,53,MERRA2_i260_j119,40.0,-105.625,2863.9971152444764,14,13,-26.312190956154968,-7.7012872155184615,3.3833898511057226e-06,1.4329651134094825e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,54,MERRA2_i260_j120,40.0,-105.0,1621.5435204494975,14,13,-4.140337627099498,-2.497290707797546,0.02672496194465788,0.034360665357417275,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,55,MERRA2_i260_j121,40.0,-104.375,1522.5828024624645,14,13,-4.778345308935,-1.7671479838960311,0.10065458531623753,0.12283271428422206,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
March,3,56,MERRA2_i261_j114,40.5,-108.75,2048.9312863925375,14,13,-32.68174023751088,-5.511966669167016,0.00010009309336013477,0.0002324742813525711,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias != 0
