month,month_number,slot,cell_id,merra_latitude,merra_longitude,cell_mean_elevation_m,n_water_years,degrees_of_freedom,mean_bias_pp,t_statistic,one_sided_p_value_negative,benjamini_hochberg_q_value,raw_p_lt_0_05,bh_q_lt_0_05,water_years,alternative
February,2,18,MERRA2_i256_j116,38.0,-107.5,3291.8061166794255,14,13,3.401152284191217,0.6141792995180262,0.7251526143915951,0.8421127134870136,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,19,MERRA2_i256_j117,38.0,-106.875,3217.4978107489546,14,13,-4.742030344152009,-0.8806223871037913,0.19725570610427534,0.2448691524053073,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,20,MERRA2_i256_j118,38.0,-106.25,2649.126684523041,14,13,-27.93743077231102,-6.906154366773918,5.376145118200692e-06,2.0372760447918412e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,21,MERRA2_i256_j119,38.0,-105.625,2662.4914559781278,14,13,-36.95273765296232,-12.802194307402592,4.790275279174635e-09,2.444950640785225e-07,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,22,MERRA2_i256_j120,38.0,-105.0,2260.7425293824126,14,13,-29.48927710279322,-7.986852447466182,1.1383940605144777e-06,6.304951719772492e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,23,MERRA2_i256_j121,38.0,-104.375,1546.8511619427384,14,13,-6.6452417734833515,-2.7701280299845648,0.00795683559451504,0.01265286138961897,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,24,MERRA2_i257_j114,38.5,-108.75,2088.296191174692,14,13,-23.185986923750303,-6.130710565965301,1.7988559013482966e-05,5.631201082481624e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,25,MERRA2_i257_j115,38.5,-108.125,2109.257675297577,14,13,-22.093603695037192,-7.444454458114974,2.436255789779989e-06,1.039076043355902e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,26,MERRA2_i257_j116,38.5,-107.5,2560.8038430549223,14,13,-35.49042946748347,-9.084132622744571,2.709412151433025e-07,2.16752972114642e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,27,MERRA2_i257_j117,38.5,-106.875,2784.0967419618746,14,13,-29.70610043021183,-5.415405463605166,5.899491020399632e-05,0.00014417940985556656,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,28,MERRA2_i257_j118,38.5,-106.25,3022.522471682309,14,13,-18.445513503517752,-3.8591544900734385,0.000986499127248911,0.0019196739773492321,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,29,MERRA2_i257_j119,38.5,-105.625,2556.213241342755,14,13,-28.376434328032335,-10.854576466056155,3.446568172298297e-08,5.230697223524241e-07,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,30,MERRA2_i257_j120,38.5,-105.0,1987.37523215676,14,13,-9.430422061582169,-3.7955120373227222,0.0011131171252934853,0.0020549854620802808,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,31,MERRA2_i257_j121,38.5,-104.375,1593.997839292177,14,13,-0.051759577423848784,-0.029100040589324045,0.48861340120345653,0.5767240145352274,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,32,MERRA2_i258_j114,39.0,-108.75,1930.8552799548654,14,13,-27.80552186466101,-7.595548910889667,1.963846714331973e-06,1.0099783102278718e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,33,MERRA2_i258_j115,39.0,-108.125,2093.3591225916857,14,13,-11.836576246516008,-2.1146268190110455,0.02717454025204927,0.036916356568821654,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,34,MERRA2_i258_j116,39.0,-107.5,2576.5654673492904,14,13,-13.755355648735078,-1.7681428264990118,0.05024109266015101,0.0645956905630513,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,35,MERRA2_i258_j117,39.0,-106.875,3225.8618698354226,14,13,9.781447255681488,66.76718984679005,1.0,1.0,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,36,MERRA2_i258_j118,39.0,-106.25,3220.387264335259,14,13,5.174054514199079,4.676210566802713,0.9997832711969971,1.0,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,37,MERRA2_i258_j119,39.0,-105.625,2800.2762848661123,14,13,-35.361252055994505,-9.281672677792699,2.121194148806433e-07,1.90907473392579e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,38,MERRA2_i258_j120,39.0,-105.0,2490.158779910293,14,13,-33.722172906061964,-10.806322230499067,3.63242862744739e-08,5.230697223524241e-07,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,39,MERRA2_i258_j121,39.0,-104.375,1982.2155673833213,14,13,-19.104134904510783,-5.404804264608205,6.007475410648607e-05,0.00014417940985556656,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,40,MERRA2_i259_j114,39.5,-108.75,2085.661016962659,14,13,-41.87179637427361,-12.025380297875879,1.0187294336605105e-08,2.444950640785225e-07,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,41,MERRA2_i259_j115,39.5,-108.125,2196.5933863488303,14,13,-27.7671643715438,-4.9168646103414035,0.00014076156783339547,0.0002980833201177786,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,42,MERRA2_i259_j116,39.5,-107.5,2400.0384499158567,14,13,-13.492082941976864,-2.230934952783141,0.02196263087832643,0.031006067122343193,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,43,MERRA2_i259_j117,39.5,-106.875,2633.919937024972,14,13,8.330234087293722,1.6625892146459564,0.9398483688044805,1.0,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,44,MERRA2_i259_j118,39.5,-106.25,3254.665451851753,14,13,6.792449130024258,8.353900937594275,0.9999993061147757,1.0,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,45,MERRA2_i259_j119,39.5,-105.625,3053.0094584120475,14,13,-11.41625182858113,-3.352369613683396,0.0025984872438764017,0.004454549560930975,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,46,MERRA2_i259_j120,39.5,-105.0,1961.0965838367633,14,13,-27.780510199750953,-7.538379570715775,2.130020862302039e-06,1.0224100139049787e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,47,MERRA2_i259_j121,39.5,-104.375,1808.7792639044665,14,13,-30.120592448977114,-5.292664664884596,7.285050281063629e-05,0.00016920116781825203,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,48,MERRA2_i260_j114,40.0,-108.75,1927.048761447208,14,13,-45.656986536895246,-7.368775145735368,2.7169267095123757e-06,1.0867706838049503e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,49,MERRA2_i260_j115,40.0,-108.125,2104.4218107354122,14,13,-36.82171522187988,-6.338321476458573,1.2914382393303701e-05,4.226525146899393e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,50,MERRA2_i260_j116,40.0,-107.5,2723.6856576852583,14,13,-4.971840079996134,-0.942531964129463,0.18155367325007066,0.2293309556842998,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,51,MERRA2_i260_j117,40.0,-106.875,2724.43157780741,14,13,4.890838955576334,1.0296005044174956,0.8390130736298701,0.958872084148423,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,52,MERRA2_i260_j118,40.0,-106.25,2702.5972164633613,14,13,5.901355591823545,2.1930173495444047,0.9764512902433891,1.0,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,53,MERRA2_i260_j119,40.0,-105.625,2863.9971152444764,14,13,-13.518335608174652,-4.41869189351808,0.0003466948108860774,0.0006933896217721548,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,54,MERRA2_i260_j120,40.0,-105.0,1621.5435204494975,14,13,-21.821330974146687,-5.535902880647377,4.805648540879376e-05,0.00012357381962261254,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,55,MERRA2_i260_j121,40.0,-104.375,1522.5828024624645,14,13,-23.262723216992693,-3.6578743047376494,0.0014467480511441376,0.0026041464920594478,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,56,MERRA2_i261_j114,40.5,-108.75,2048.9312863925375,14,13,-55.150077736529894,-9.860706397938173,1.0583685282852958e-07,1.088607629093447e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,57,MERRA2_i261_j115,40.5,-108.125,1965.5353978139033,14,13,-51.556339299794175,-8.395355025325665,6.567883292771778e-07,4.2989781552688e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,58,MERRA2_i261_j116,40.5,-107.5,2107.791527146766,14,13,-12.333650670009593,-1.9179276932119778,0.038676529056328075,0.05063109258282948,True,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,59,MERRA2_i261_j117,40.5,-106.875,2503.249935644131,14,13,6.69200780665169,2.614321245003307,0.9892920759294129,1.0,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,60,MERRA2_i261_j118,40.5,-106.25,2710.986315146349,14,13,9.24402813584696,12.673769789196118,0.9999999945882354,1.0,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,61,MERRA2_i261_j119,40.5,-105.625,2863.8484124951624,14,13,-6.154272947489028,-2.3169979585467475,0.018728823190700884,0.027159968797059085,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,62,MERRA2_i261_j120,40.5,-105.0,1612.870672365783,14,13,-15.171242642173727,-3.835031982132431,0.0010326632755021813,0.0019566251535830803,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,63,MERRA2_i261_j121,40.5,-104.375,1460.0069473534136,14,13,-12.055799079643757,-2.4260511700912284,0.01527821158792644,0.023404919879376675,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,64,MERRA2_i262_j114,41.0,-108.75,2182.868326985644,14,13,-42.81653262453767,-8.099882718375591,9.758030210816835e-07,5.854818126490102e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,65,MERRA2_i262_j115,41.0,-108.125,2027.287763586794,14,13,-45.247326345982245,-7.439579715138894,2.4533739912569905e-06,1.039076043355902e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,66,MERRA2_i262_j116,41.0,-107.5,2197.076391058642,14,13,-11.535718103580933,-2.336671544996337,0.018055831384541875,0.02708374707681281,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,67,MERRA2_i262_j117,41.0,-106.875,2671.1548611205653,13,12,9.226843216078944,4.066064535932299,0.9992176987869403,1.0,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,68,MERRA2_i262_j118,41.0,-106.25,2610.309124740614,14,13,8.650505607421733,7.962412865777584,0.9999988228003509,1.0,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,69,MERRA2_i262_j119,41.0,-105.625,2436.1333624152535,14,13,-2.1052729874413423,-0.6002041880744261,0.27934417966354314,0.34089459213178147,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,70,MERRA2_i262_j120,41.0,-105.0,1930.031616094228,14,13,-7.847519916938396,-2.313210579460464,0.018861089442402144,0.027159968797059085,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
February,2,71,MERRA2_i262_j121,41.0,-104.375,1650.6154523714706,14,13,-10.414649178616974,-1.931124073086551,0.03778337888742906,0.05037783851657208,True,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,0,MERRA2_i254_j114,37.0,-108.75,1683.9430638942265,14,13,0.15050715462918549,0.26155169870432965,0.6011173915261834,0.6318277619509818,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,1,MERRA2_i254_j115,37.0,-108.125,1943.8017920771688,14,13,-3.9388285826493172,-1.709108760972265,0.055589336201509604,0.0678378340086219,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,2,MERRA2_i254_j116,37.0,-107.5,2055.221174798817,14,13,-9.66450124935646,-2.4516040747649503,0.014562528296730898,0.018723250667225442,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,3,MERRA2_i254_j117,37.0,-106.875,2446.972072853058,14,13,-36.22151418214609,-10.480297006231961,5.2061331605251034e-08,7.496831751156149e-07,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,4,MERRA2_i254_j118,37.0,-106.25,2832.8863690295047,14,13,-40.49719168372211,-15.286131947415658,5.466090767635562e-10,1.9677926763488022e-08,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,5,MERRA2_i254_j119,37.0,-105.625,2523.8219254802293,14,13,-11.164776335414794,-11.988708243986755,1.056745254886845e-08,1.902141458796321e-07,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,6,MERRA2_i254_j120,37.0,-105.0,2658.6252219488133,14,13,-22.922027963989702,-9.160964036877457,2.462226806897339e-07,1.7053777627567393e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,7,MERRA2_i254_j121,37.0,-104.375,2096.9248310645203,14,13,-6.009800447274476,-2.971663980027487,0.005406092834866378,0.007943646614497535,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,8,MERRA2_i255_j114,37.5,-108.75,2020.9130825493096,14,13,-14.01294126844829,-4.014248345030254,0.0007360323940717496,0.0012044166448446812,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,9,MERRA2_i255_j115,37.5,-108.125,2698.1766625195414,14,13,-26.55137516070119,-9.266424269223855,2.1613464868950784e-07,1.7053777627567393e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,10,MERRA2_i255_j116,37.5,-107.5,2987.0102242346966,14,13,-21.092825894285443,-4.938294015408531,0.00013550389636477207,0.0002787508725218168,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,11,MERRA2_i255_j117,37.5,-106.875,3049.4010293297697,14,13,-34.46048870469955,-7.640865036156965,1.8419153403165212e-06,7.241360587837871e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,12,MERRA2_i255_j118,37.5,-106.25,2650.444743771183,14,13,-16.990064301978062,-5.53703738255018,4.796424711808758e-05,0.00011511419308341018,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,13,MERRA2_i255_j119,37.5,-105.625,2479.4527521812706,14,13,-7.695824825435357,-7.973481530961781,1.1594532707004238e-06,5.217539718151907e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,14,MERRA2_i255_j120,37.5,-105.0,2478.100111711585,14,13,-26.453937793260252,-8.111666003445977,9.60333371871802e-07,4.60960018498465e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,15,MERRA2_i255_j121,37.5,-104.375,1791.3043617704584,14,13,-0.9894937119688001,-0.8004437515753167,0.21891890757691046,0.23882062644753868,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,16,MERRA2_i256_j114,38.0,-108.75,2054.111282038443,14,13,-9.893193982722805,-3.8454881558588867,0.0010123877329983387,0.0015508918462953274,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,17,MERRA2_i256_j115,38.0,-108.125,2707.096060061232,14,13,-31.189993325043467,-6.819192049259924,6.131125218364807e-06,1.839337565509442e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,18,MERRA2_i256_j116,38.0,-107.5,3291.8061166794255,14,13,-11.241363928531415,-1.8835258669360881,0.0410959040207286,0.05191061560513086,True,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,19,MERRA2_i256_j117,38.0,-106.875,3217.4978107489546,14,13,-32.83002408977474,-5.273587360459938,7.529279342262735e-05,0.00016693917295760075,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,20,MERRA2_i256_j118,38.0,-106.25,2649.126684523041,14,13,-15.005125488207339,-6.503389814109084,9.965052221481087e-06,2.869935039786553e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,21,MERRA2_i256_j119,38.0,-105.625,2662.4914559781278,14,13,-23.673426555434926,-10.014825579479247,8.842876429696623e-08,1.0611451715635947e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,22,MERRA2_i256_j120,38.0,-105.0,2260.7425293824126,14,13,-17.909152429495048,-5.628129919739025,4.1131769346034636e-05,0.000102120254928086,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,23,MERRA2_i256_j121,38.0,-104.375,1546.8511619427384,14,13,-1.2816953529475656,-1.4371500327963538,0.08715301243211472,0.10286912942806983,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,24,MERRA2_i257_j114,38.5,-108.75,2088.296191174692,14,13,-20.22141748481257,-8.19666538771594,8.561814436068032e-07,4.403218852834988e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,25,MERRA2_i257_j115,38.5,-108.125,2109.257675297577,14,13,-19.006443133789308,-9.72253872837079,1.2457109527511007e-07,1.281302694258275e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,26,MERRA2_i257_j116,38.5,-107.5,2560.8038430549223,14,13,-45.561902521662475,-21.048005935798727,9.96034653532207e-12,7.17144950543189e-10,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,27,MERRA2_i257_j117,38.5,-106.875,2784.0967419618746,14,13,-49.90195256066149,-12.511726802010228,6.321920114692482e-09,1.5172608275261956e-07,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,28,MERRA2_i257_j118,38.5,-106.25,3022.522471682309,14,13,-38.82605237849879,-9.546401943644348,1.537404452623718e-07,1.3836640073613461e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,29,MERRA2_i257_j119,38.5,-105.625,2556.213241342755,14,13,-17.077238922683723,-5.926589153082885,2.5062884239263568e-05,6.444741661524918e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,30,MERRA2_i257_j120,38.5,-105.0,1987.37523215676,14,13,-2.869810689870041,-2.7211250781099334,0.008737672882898407,0.01165023051053121,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,31,MERRA2_i257_j121,38.5,-104.375,1593.997839292177,14,13,2.091076775412489,5.45387872944331,0.9999447562800425,0.9999447562800425,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,32,MERRA2_i258_j114,39.0,-108.75,1930.8552799548654,14,13,-16.530259882669196,-7.09749016193422,4.040429578804998e-06,1.3852901413045707e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,33,MERRA2_i258_j115,39.0,-108.125,2093.3591225916857,14,13,-19.07420073969805,-7.614843730285876,1.910914599568327e-06,7.241360587837871e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,34,MERRA2_i258_j116,39.0,-107.5,2576.5654673492904,14,13,-44.12876432954391,-8.390595242445439,6.609384794365711e-07,3.6605823476487016e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,35,MERRA2_i258_j117,39.0,-106.875,3225.8618698354226,14,13,1.7133227878999975,0.4358329537887317,0.6649462317219583,0.6839446954854429,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,36,MERRA2_i258_j118,39.0,-106.25,3220.387264335259,14,13,-3.6562463198374755,-1.2257374602032132,0.12101989435377597,0.13830845069002967,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,37,MERRA2_i258_j119,39.0,-105.625,2800.2762848661123,14,13,-23.33738748037285,-4.100663380308379,0.0006257933269373477,0.0010478399892904426,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,38,MERRA2_i258_j120,39.0,-105.0,2490.158779910293,14,13,-22.110238728192876,-6.856097753915021,5.797858319593083e-06,1.8149817348291393e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,39,MERRA2_i258_j121,39.0,-104.375,1982.2155673833213,14,13,-4.9573397744764565,-2.930564722052366,0.0058503365781967746,0.00825929869863074,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,40,MERRA2_i259_j114,39.5,-108.75,2085.661016962659,14,13,-32.04448650963085,-8.763064828646023,4.067966083493785e-07,2.440779650096271e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,41,MERRA2_i259_j115,39.5,-108.125,2196.5933863488303,14,13,-29.00627307254199,-9.115500934464885,2.605438248656129e-07,1.7053777627567393e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,42,MERRA2_i259_j116,39.5,-107.5,2400.0384499158567,14,13,-26.810374162115014,-7.002116910221461,4.655841779229141e-06,1.523730036838628e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,43,MERRA2_i259_j117,39.5,-106.875,2633.919937024972,14,13,-21.343255317354647,-4.17942251819742,0.0005401103057001867,0.0009259033812003201,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,44,MERRA2_i259_j118,39.5,-106.25,3254.665451851753,14,13,-3.116086606118811,-0.8646166056096021,0.20146097329618068,0.22315677042038476,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,45,MERRA2_i259_j119,39.5,-105.625,3053.0094584120475,14,13,-16.490445363474546,-4.30371503178521,0.00042867541036342775,0.00077161573865417,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,46,MERRA2_i259_j120,39.5,-105.0,1961.0965838367633,14,13,-12.022816684327777,-5.1527894548289925,9.288276138127293e-05,0.0001966929064544603,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,47,MERRA2_i259_j121,39.5,-104.375,1808.7792639044665,14,13,-8.890587113442646,-3.033948607372311,0.004795835646694166,0.00719375347004125,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,48,MERRA2_i260_j114,40.0,-108.75,1927.048761447208,14,13,-23.372527120845593,-4.242436073317185,0.00048030428784816525,0.0008434611884162902,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,49,MERRA2_i260_j115,40.0,-108.125,2104.4218107354122,14,13,-27.612116294001986,-6.338421933784423,1.2912330279032913e-05,3.575722231116807e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,50,MERRA2_i260_j116,40.0,-107.5,2723.6856576852583,14,13,-27.430590020821768,-4.803471048221526,0.0001723447914227591,0.0003265480258536488,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,51,MERRA2_i260_j117,40.0,-106.875,2724.43157780741,14,13,-21.242299917564768,-3.9843500906958953,0.0007786587859341152,0.0012458540574945844,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,52,MERRA2_i260_j118,40.0,-106.25,2702.5972164633613,14,13,-13.616475190332936,-2.8376687646565304,0.006991796155776523,0.009498289117281315,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,53,MERRA2_i260_j119,40.0,-105.625,2863.9971152444764,14,13,-26.312190956154968,-7.7012872155184615,1.6916949255528613e-06,7.164825567047412e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,54,MERRA2_i260_j120,40.0,-105.0,1621.5435204494975,14,13,-4.140337627099498,-2.497290707797546,0.01336248097232894,0.017492702363776067,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,55,MERRA2_i260_j121,40.0,-104.375,1522.5828024624645,14,13,-4.778345308935,-1.7671479838960311,0.050327292658118764,0.06247525985145777,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,56,MERRA2_i261_j114,40.5,-108.75,2048.9312863925375,14,13,-32.68174023751088,-5.511966669167016,5.004654668006739e-05,0.00011623714067628555,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,57,MERRA2_i261_j115,40.5,-108.125,1965.5353978139033,14,13,-32.35497748601713,-4.840955128785881,0.00016115973793059214,0.0003136081386757469,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,58,MERRA2_i261_j116,40.5,-107.5,2107.791527146766,14,13,-25.57826738330595,-4.486548208775897,0.00030609178376757453,0.0005650925238785991,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,59,MERRA2_i261_j117,40.5,-106.875,2503.249935644131,14,13,-15.014119547753214,-2.8840538276927536,0.006396751033308983,0.008857039892273978,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,60,MERRA2_i261_j118,40.5,-106.25,2710.986315146349,14,13,2.6800440344428145,0.7788902271863009,0.7750046623868778,0.7859202210120451,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,61,MERRA2_i261_j119,40.5,-105.625,2863.8484124951624,14,13,-14.699846480401579,-4.849718913242093,0.0001586553101689843,0.0003136081386757469,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,62,MERRA2_i261_j120,40.5,-105.0,1612.870672365783,14,13,-1.1534159406532702,-1.054714661118528,0.1553821613712341,0.17480493154263835,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,63,MERRA2_i261_j121,40.5,-104.375,1460.0069473534136,14,13,0.4677818843332417,0.2731929430544076,0.6055016052030242,0.6318277619509818,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,64,MERRA2_i262_j114,41.0,-108.75,2182.868326985644,14,13,-27.191403354992996,-5.264291149727179,7.651378760556702e-05,0.00016693917295760075,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,65,MERRA2_i262_j115,41.0,-108.125,2027.287763586794,14,13,-25.207901550606156,-3.921235084556885,0.0008771511173380053,0.0013729321836594866,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,66,MERRA2_i262_j116,41.0,-107.5,2197.076391058642,14,13,-30.048952103868736,-7.146897849484731,3.756063025359104e-06,1.3521826891292773e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
